response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Bulmer effect,4 - 5,GW,20X,WT,200,8,R,-0.760597666041004,0.068670620049523,Inf,-11.0760273533643,2.44249065417534e-14
Bulmer effect,1 - 2,CV,2X,WT,200,8,R,0.768393800577126,0.0686706200494964,Inf,11.1895567569258,1.22124532708767e-14
Bulmer effect,1 - 3,CV,2X,WT,200,8,R,0.881280614602312,0.0686706200495167,Inf,12.8334448409938,0
Bulmer effect,1 - 4,CV,2X,WT,200,8,R,1.29774104395451,0.0686706200495071,Inf,18.8980533890465,0
Bulmer effect,1 - 5,CV,2X,WT,200,8,R,0.633135900810326,0.0686706200495175,Inf,9.21989491799811,5.60662627435704e-14
Bulmer effect,2 - 4,CV,2X,WT,200,8,R,0.529347243377388,0.0686706200495066,Inf,7.70849663212254,1.5709655798446e-13
Bulmer effect,3 - 4,CV,2X,WT,200,8,R,0.416460429352203,0.0686706200495135,Inf,6.06460854805043,1.3214038641074e-08
Bulmer effect,3 - 5,CV,2X,WT,200,8,R,-0.248144713791986,0.068670620049525,Inf,-3.61354992299509,0.00279338713957755
Bulmer effect,4 - 5,CV,2X,WT,200,8,R,-0.664605143144189,0.0686706200495141,Inf,-9.67815847104603,6.10622663543836e-14
Bulmer effect,1 - 2,GW,2X,WT,200,8,R,0.92456455551618,0.068670620049498,Inf,13.4637572057708,0
Bulmer effect,1 - 3,GW,2X,WT,200,8,R,0.994309174003851,0.0686706200495278,Inf,14.4793970592769,0
Bulmer effect,1 - 4,GW,2X,WT,200,8,R,1.50576054730726,0.0686706200495016,Inf,21.9272892282293,0
Bulmer effect,1 - 5,GW,2X,WT,200,8,R,0.755068303295366,0.0686706200495213,Inf,10.9955072890103,3.77475828372553e-14
Bulmer effect,2 - 4,GW,2X,WT,200,8,R,0.581195991791081,0.0686706200495035,Inf,8.4635320224589,4.89608353859694e-14
Bulmer effect,3 - 4,GW,2X,WT,200,8,R,0.511451373303409,0.0686706200495189,Inf,7.447892168945,9.81770220676026e-13
Bulmer effect,3 - 5,GW,2X,WT,200,8,R,-0.239240870708486,0.0686706200495313,Inf,-3.48388977026746,0.00450104960707931
Bulmer effect,4 - 5,GW,2X,WT,200,8,R,-0.750692244011895,0.0686706200495129,Inf,-10.931781939214,4.49640324973188e-14
