response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic gain,2 - 200,WT,2X,8,4,GW,R,-3.67173148673396,0.119201821214893,Inf,-30.8026458766489,2.41514590346095e-208
Genetic gain,2 - 200,Peri,20X,2,5,GW,R,-0.279272503051477,0.119201821214887,Inf,-2.34285433062326,0.0191368530909355
Genetic gain,2 - 200,WT,20X,2,5,GW,R,-0.243940309815001,0.119201821214886,Inf,-2.04644784222926,0.0407123291241367
Genetic gain,2 - 200,Chr,2X,2,5,GW,R,-0.395000456675737,0.119201821214886,Inf,-3.31371159139983,0.000920664179828729
Genetic gain,2 - 200,Peri,2X,2,5,GW,R,-0.450913101340179,0.119201821214885,Inf,-3.78277023576107,0.000155092566577307
Genetic gain,2 - 200,WT,2X,2,5,GW,R,-0.388354758614812,0.119201821214886,Inf,-3.25795994269855,0.00112216245307141
Genetic gain,2 - 200,Chr,20X,8,5,GW,R,-0.609854050681886,0.119201821214886,Inf,-5.11614708958597,3.11839914087764e-07
Genetic gain,2 - 200,Peri,20X,8,5,GW,R,-1.02323452048287,0.119201821214885,Inf,-8.58405106611822,9.15892835761808e-18
Genetic gain,2 - 200,WT,20X,8,5,GW,R,-1.18381679805922,0.119201821214886,Inf,-9.93119724173626,3.04576280552585e-23
Genetic gain,2 - 200,Chr,2X,8,5,GW,R,-0.929073378362356,0.119201821214884,Inf,-7.79412066773309,6.48585447770088e-15
Genetic gain,2 - 200,Peri,2X,8,5,GW,R,-1.04692694104251,0.119201821214878,Inf,-8.7828099467983,1.59440453683878e-18
Genetic gain,2 - 200,WT,2X,8,5,GW,R,-0.987123888953819,0.119201821214881,Inf,-8.28111415491179,1.22028141059235e-16
