response,contrast,H2,Recombination,Map_type,QTL,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,200,1,GW,R,-0.753782871124933,0.00576834677914863,Inf,-130.675720442069,0
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,200,1,GW,R,-0.832058779765766,0.0057683467791492,Inf,-144.245623854204,0
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,200,1,GW,R,-0.757280014035794,0.00576834677914847,Inf,-131.281984774775,0
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,200,1,GW,R,-0.835300884422303,0.00576834677914837,Inf,-144.807674781582,0
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,200,1,GW,R,-0.758705899718098,0.00576834677914847,Inf,-131.52917616893,0
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,200,1,GW,R,-0.837903865328097,0.00576834677914871,Inf,-145.258927281719,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,2,2,GW,R,-0.36119047619023,0.00576834677914854,Inf,-62.6159435309721,0
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,2,2,GW,R,-0.355952380952233,0.00576834677914855,Inf,-61.707867883209,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,2,2,GW,R,-0.371190476190451,0.00576834677914847,Inf,-64.349542494955,0
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,2,2,GW,R,-0.363095238095248,0.00576834677914846,Inf,-62.9461528574828,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,2,2,GW,R,-0.366904761904813,0.00576834677914857,Inf,-63.6065715104197,0
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,2,2,GW,R,-0.342857142857147,0.00576834677914864,Inf,-59.4376787637844,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,2,2,GW,R,-0.364761904761912,0.00576834677914857,Inf,-63.2350860181386,0
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,2,2,GW,R,-0.36404761904762,0.00576834677914824,Inf,-63.1112575207165,0
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,2,2,GW,R,-0.379761904761981,0.00576834677914849,Inf,-65.835484464067,0
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,2,2,GW,R,-0.359285714285719,0.00576834677914862,Inf,-62.2857342045493,0
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,2,2,GW,R,-0.398333333333337,0.00576834677914841,Inf,-69.0550253970937,0
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,2,2,GW,R,-0.37214285714286,0.00576834677914867,Inf,-64.5146471581903,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,200,2,GW,R,-0.255494855163174,0.00576834677914849,Inf,-44.2925616203833,0
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,200,2,GW,R,-0.274495150750142,0.00576834677914856,Inf,-47.586450894802,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,200,2,GW,R,-0.25530604348892,0.00576834677914841,Inf,-44.2598292480971,0
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,200,2,GW,R,-0.277616631068701,0.0057683467791491,Inf,-48.1275903994199,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,200,2,GW,R,-0.255769000987101,0.00576834677914849,Inf,-44.3400875120162,0
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,200,2,GW,R,-0.275772168863574,0.00576834677914891,Inf,-47.8078346226373,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,200,2,GW,R,-0.256838083307137,0.00576834677914875,Inf,-44.5254235122528,0
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,200,2,GW,R,-0.279082475425989,0.00576834677914883,Inf,-48.3817090253319,0
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,200,2,GW,R,-0.258022885625799,0.00576834677914851,Inf,-44.7308207194656,0
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,200,2,GW,R,-0.280137708919179,0.00576834677914829,Inf,-48.5646441943878,0
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,200,2,GW,R,-0.257746799643893,0.0057683467791483,Inf,-44.6829584822482,0
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,200,2,GW,R,-0.279286619163974,0.0057683467791499,Inf,-48.4170993625894,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,2,3,GW,R,-0.175238095238371,0.00576834677914849,Inf,-30.3792580348713,1.03241153441358e-202
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,2,3,GW,R,-0.214047619047482,0.00576834677914844,Inf,-37.1072730615342,2.14454345466459e-301
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,2,3,GW,R,-0.201428571428419,0.00576834677914848,Inf,-34.9196362736974,3.74365349360809e-267
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,2,3,GW,R,-0.265000000000014,0.00576834677914851,Inf,-45.9403725445112,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,2,3,GW,R,-0.168809523809475,0.00576834677914847,Inf,-29.2648015579942,2.91057682540042e-188
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,2,3,GW,R,-0.235238095238103,0.00576834677914843,Inf,-40.7808518184877,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,2,3,GW,R,-0.188333333333338,0.00576834677914847,Inf,-32.6494471542746,8.15928739949675e-234
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,2,3,GW,R,-0.234047619047621,0.00576834677914807,Inf,-40.5744709894484,0
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,2,3,GW,R,-0.191428571428532,0.00576834677914847,Inf,-33.1860373097733,1.71196993560079e-241
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,2,3,GW,R,-0.249761904761908,0.00576834677914838,Inf,-43.2986979327865,0
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,2,3,GW,R,-0.189285714285717,0.00576834677914849,Inf,-32.8145518175069,3.6513117855265e-236
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,2,3,GW,R,-0.257380952380954,0.00576834677914841,Inf,-44.619535238648,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,200,3,GW,R,-0.0244383014837126,0.00576834677914851,Inf,-4.23662141327086,2.26908247381318e-05
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,200,3,GW,R,-0.0343313624134395,0.00576834677914847,Inf,-5.95168143107157,2.65401589476779e-09
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,200,3,GW,R,-0.0265817832920124,0.00576834677914869,Inf,-4.6082151974808,4.06140198006158e-06
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,200,3,GW,R,-0.0374255320649222,0.00576834677914872,Inf,-6.48808636127895,8.69334481066192e-11
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,200,3,GW,R,-0.0259449611403981,0.00576834677914841,Inf,-4.49781577525553,6.86551463750495e-06
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,200,3,GW,R,-0.0376110592340902,0.00576834677914833,Inf,-6.52024933210471,7.01906166522515e-11
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,200,3,GW,R,-0.0232252386839382,0.00576834677914875,Inf,-4.02632497198194,5.66553758242217e-05
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,200,3,GW,R,-0.0385723886776468,0.00576834677914937,Inf,-6.68690530483933,2.27939264894048e-11
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,200,3,GW,R,-0.0249580257721609,0.00576834677914848,Inf,-4.32672076206992,1.51345627322514e-05
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,200,3,GW,R,-0.0379920685943356,0.00576834677914773,Inf,-6.58630107532283,4.50918997811153e-11
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,200,3,GW,R,-0.0263474413720293,0.00576834677914871,Inf,-4.56758970651165,4.93364554133134e-06
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,200,3,GW,R,-0.0403488385249483,0.00576834677914732,Inf,-6.99487046631976,2.65504117380222e-12
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,2,4,GW,R,-0.527619047618805,0.00576834677914855,Inf,-91.4679834308931,0
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,2,4,GW,R,-0.79357142857152,0.00576834677914857,Inf,-137.573460638692,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,2,4,GW,R,-0.523095238095233,0.00576834677914859,Inf,-90.6837362805782,0
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,2,4,GW,R,-0.797857142857172,0.00576834677914858,Inf,-138.316431623228,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,2,4,GW,R,-0.5419047619049,0.00576834677914857,Inf,-93.9445533794498,0
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,2,4,GW,R,-0.801190476190488,0.00576834677914868,Inf,-138.894297944537,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,2,4,GW,R,-0.528333333333333,0.00576834677914853,Inf,-91.5918119283601,0
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,2,4,GW,R,-0.784285714285711,0.00576834677914867,Inf,-135.963690172154,0
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,2,4,GW,R,-0.549285714285843,0.00576834677914848,Inf,-95.2241145195033,0
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,2,4,GW,R,-0.79619047619048,0.00576834677914844,Inf,-138.02749846257,0
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,2,4,GW,R,-0.543809523809525,0.00576834677914845,Inf,-94.2747627058934,0
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,2,4,GW,R,-0.792380952380952,0.00576834677914898,Inf,-137.367079809625,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,200,4,GW,R,-0.0453572979041105,0.0057683467791485,Inf,-7.86313646538532,3.746324907746e-15
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,200,4,GW,R,-0.0704186990315077,0.00576834677914844,Inf,-12.2077783683289,2.82497943273583e-34
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,200,4,GW,R,-0.0454449544479794,0.00576834677914856,Inf,-7.87833259474864,3.31778617505206e-15
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,200,4,GW,R,-0.073464061881632,0.00576834677914882,Inf,-12.7357221565088,3.7436603181346e-37
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,200,4,GW,R,-0.0449045547978273,0.00576834677914845,Inf,-7.78464896738685,6.99070309735718e-15
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,200,4,GW,R,-0.0718854308832727,0.00576834677914846,Inf,-12.4620508501891,1.20238198559729e-35
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,200,4,GW,R,-0.0458895692372698,0.00576834677914882,Inf,-7.95541096855506,1.78537870408895e-15
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,200,4,GW,R,-0.0726046905777444,0.00576834677914836,Inf,-12.5867416363036,2.49772425956124e-36
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,200,4,GW,R,-0.0461685243676698,0.00576834677914836,Inf,-8.00377060106052,1.20666091360218e-15
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,200,4,GW,R,-0.0723371061147972,0.00576834677914826,Inf,-12.5403532215305,4.48989810763437e-36
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,200,4,GW,R,-0.0463016287549905,0.00576834677914869,Inf,-8.02684556385561,1.00010852431147e-15
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,200,4,GW,R,-0.0736148669702543,0.00576834677914897,Inf,-12.7618657110478,2.67711269104523e-37
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,2,5,GW,R,-0.104285714286279,0.00576834677914853,Inf,-18.0789606240824,4.66798025289711e-73
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,2,5,GW,R,-0.237142857142715,0.00576834677914851,Inf,-41.1110611449266,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,2,5,GW,R,-0.0911904761903094,0.00576834677914855,Inf,-15.8087715045055,2.70693934469971e-56
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,2,5,GW,R,-0.236666666666689,0.00576834677914853,Inf,-41.0285088133387,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,2,5,GW,R,-0.109523809523777,0.00576834677914851,Inf,-18.987036271759,2.1830687276637e-80
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,2,5,GW,R,-0.255476190476202,0.00576834677914854,Inf,-44.2893259121832,0
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,2,5,GW,R,-0.0902380952380925,0.00576834677914856,Inf,-15.6436668413011,3.669741323521e-55
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,2,5,GW,R,-0.242857142857144,0.00576834677914845,Inf,-42.1016891243483,0
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,2,5,GW,R,-0.117142857142829,0.00576834677914853,Inf,-20.3078735776217,1.09545364875438e-91
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,2,5,GW,R,-0.236190476190482,0.00576834677914855,Inf,-40.9459564817194,0
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,2,5,GW,R,-0.123095238095237,0.0057683467791486,Inf,-21.3397777228306,4.85247831911896e-101
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,2,5,GW,R,-0.278571428571428,0.0057683467791486,Inf,-48.2931139955745,0
QTL fixation,negative_QTL - positive_QTL,2,20X,Chr,200,5,GW,R,0.0880819124779735,0.00576834677914854,Inf,15.2698712213996,1.21412607942187e-52
QTL fixation,negative_QTL - positive_QTL,8,20X,Chr,200,5,GW,R,0.0289267101572902,0.00576834677914859,Inf,5.01473147589781,5.31075820515578e-07
QTL fixation,negative_QTL - positive_QTL,2,2X,Chr,200,5,GW,R,0.0753496914902254,0.00576834677914859,Inf,13.0626147100932,5.38460708800659e-39
QTL fixation,negative_QTL - positive_QTL,8,2X,Chr,200,5,GW,R,0.022273061638858,0.00576834677914879,Inf,3.86125565809772,0.000112805789390076
QTL fixation,negative_QTL - positive_QTL,2,20X,Peri,200,5,GW,R,0.085296777278707,0.00576834677914858,Inf,14.7870404718104,1.77592578873731e-49
QTL fixation,negative_QTL - positive_QTL,8,20X,Peri,200,5,GW,R,0.0257355753596032,0.0057683467791486,Inf,4.46151667799032,8.13816112158455e-06
QTL fixation,negative_QTL - positive_QTL,2,2X,Peri,200,5,GW,R,0.0758656713882231,0.00576834677914866,Inf,13.1520649317516,1.65589667001427e-39
QTL fixation,negative_QTL - positive_QTL,8,2X,Peri,200,5,GW,R,0.0215272744080795,0.00576834677915063,Inf,3.73196606103652,0.000189991103837259
QTL fixation,negative_QTL - positive_QTL,2,20X,WT,200,5,GW,R,0.0764403874796603,0.0057683467791485,Inf,13.2516976538197,4.41110712022647e-40
QTL fixation,negative_QTL - positive_QTL,8,20X,WT,200,5,GW,R,0.0192930444744637,0.00576834677914857,Inf,3.34464019122501,0.000823893792484004
QTL fixation,negative_QTL - positive_QTL,2,2X,WT,200,5,GW,R,0.0779780528966406,0.00576834677914846,Inf,13.5182671711967,1.22016082718239e-41
QTL fixation,negative_QTL - positive_QTL,8,2X,WT,200,5,GW,R,0.0236933819621591,0.00576834677914894,Inf,4.10748224219189,3.99995520183286e-05
