response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,2 - 200,Peri,2X,8,1,GW,positive_QTL,DV,0.0599550593518053,0.00541011292048728,Inf,11.0820347436307,1.53347409518325e-28
QTL fixation,2 - 200,WT,2X,8,1,GW,positive_QTL,DV,0.05665291531444,0.00541011292048728,Inf,10.4716696577448,1.1656856562215e-25
QTL fixation,2 - 200,Chr,20X,2,2,GW,positive_QTL,DV,0.0702649085475977,0.00541011292048736,Inf,12.9876972219035,1.43685557545587e-38
QTL fixation,2 - 200,Peri,20X,2,2,GW,positive_QTL,DV,0.0805669902201217,0.00541011292048732,Inf,14.8919239587451,3.71911299831617e-50
QTL fixation,2 - 200,WT,20X,2,2,GW,positive_QTL,DV,0.0839228305164767,0.00541011292048731,Inf,15.512214208815,2.86815122455634e-54
QTL fixation,2 - 200,Chr,2X,2,2,GW,positive_QTL,DV,0.0852919499355044,0.0054101129204873,Inf,15.765280908004,5.39320025174887e-56
QTL fixation,2 - 200,Peri,2X,2,2,GW,positive_QTL,DV,0.0868638963172088,0.00541011292048727,Inf,16.0558379453169,5.20314500037634e-58
QTL fixation,2 - 200,WT,2X,2,2,GW,positive_QTL,DV,0.0873689175661305,0.00541011292048725,Inf,16.1491855808181,1.15070940641096e-58
QTL fixation,2 - 200,Chr,20X,8,2,GW,positive_QTL,DV,0.0598842355073619,0.00541011292048721,Inf,11.0689437332426,1.7748015378277e-28
QTL fixation,2 - 200,Peri,20X,8,2,GW,positive_QTL,DV,0.0663238134506892,0.00541011292048712,Inf,12.259229044838,1.49919415173812e-34
QTL fixation,2 - 200,WT,20X,8,2,GW,positive_QTL,DV,0.0615733456277876,0.00541011292048736,Inf,11.3811572018428,5.19063554457021e-30
QTL fixation,2 - 200,Chr,2X,8,2,GW,positive_QTL,DV,0.0669073155605841,0.00541011292048727,Inf,12.3670830062005,3.93866874362341e-35
QTL fixation,2 - 200,Peri,2X,8,2,GW,positive_QTL,DV,0.0615476150997398,0.005410112920487,Inf,11.3764011961139,5.48153644911335e-30
QTL fixation,2 - 200,WT,2X,8,2,GW,positive_QTL,DV,0.0604374674455882,0.00541011292048728,Inf,11.1712025855728,5.6411892095715e-29
QTL fixation,2 - 200,Chr,20X,2,3,GW,positive_QTL,DV,0.122533466858911,0.00541011292048734,Inf,22.6489666038012,1.42821558092798e-113
QTL fixation,2 - 200,Peri,20X,2,3,GW,positive_QTL,DV,0.128065900676953,0.00541011292048727,Inf,23.6715762793023,7.07768348889858e-124
QTL fixation,2 - 200,WT,20X,2,3,GW,positive_QTL,DV,0.138592618859918,0.00541011292048729,Inf,25.6173246098225,9.78254944901242e-145
QTL fixation,2 - 200,Chr,2X,2,3,GW,positive_QTL,DV,0.137622547581518,0.00541011292048735,Inf,25.4380175800695,9.58043966805146e-143
QTL fixation,2 - 200,Peri,2X,2,3,GW,positive_QTL,DV,0.138573722097006,0.00541011292048726,Inf,25.6138317505812,1.06996141840224e-144
QTL fixation,2 - 200,WT,2X,2,3,GW,positive_QTL,DV,0.141146786339333,0.00541011292048729,Inf,26.0894344376493,4.80512822971796e-150
QTL fixation,2 - 200,Chr,20X,8,3,GW,positive_QTL,DV,0.159890221659626,0.00541011292048732,Inf,29.5539527565395,5.84230604507564e-192
QTL fixation,2 - 200,Peri,20X,8,3,GW,positive_QTL,DV,0.166469156098089,0.00541011292048731,Inf,30.7699965868909,6.60594175603998e-208
QTL fixation,2 - 200,WT,20X,8,3,GW,positive_QTL,DV,0.153858444707599,0.00541011292048735,Inf,28.4390449827688,6.65733848323643e-178
QTL fixation,2 - 200,Chr,2X,8,3,GW,positive_QTL,DV,0.159940412259141,0.00541011292048724,Inf,29.5632299380429,4.43972318919363e-192
QTL fixation,2 - 200,Peri,2X,8,3,GW,positive_QTL,DV,0.160179756255463,0.00541011292048708,Inf,29.6074700490803,1.19750583103771e-192
QTL fixation,2 - 200,WT,2X,8,3,GW,positive_QTL,DV,0.144783668262598,0.00541011292048749,Inf,26.7616721481577,9.03172243515199e-158
QTL fixation,2 - 200,Chr,20X,2,4,GW,positive_QTL,DV,0.285687408334071,0.00541011292048732,Inf,52.8061821505082,0
QTL fixation,2 - 200,Peri,20X,2,4,GW,positive_QTL,DV,0.290465826905418,0.00541011292048731,Inf,53.6894203826072,0
QTL fixation,2 - 200,WT,20X,2,4,GW,positive_QTL,DV,0.288852996924681,0.00541011292048729,Inf,53.3913064606911,0
QTL fixation,2 - 200,Chr,2X,2,4,GW,positive_QTL,DV,0.281485983286327,0.00541011292048736,Inf,52.0295948390241,0
QTL fixation,2 - 200,Peri,2X,2,4,GW,positive_QTL,DV,0.28037814192028,0.0054101129204874,Inf,51.8248225205289,0
QTL fixation,2 - 200,WT,2X,2,4,GW,positive_QTL,DV,0.279410107783682,0.00541011292048736,Inf,51.6458920340819,0
QTL fixation,2 - 200,Chr,20X,8,4,GW,positive_QTL,DV,0.402256119600969,0.00541011292048733,Inf,74.3526291434107,0
QTL fixation,2 - 200,Peri,20X,8,4,GW,positive_QTL,DV,0.40218629012926,0.00541011292048741,Inf,74.3397219319085,0
QTL fixation,2 - 200,WT,20X,8,4,GW,positive_QTL,DV,0.395233163850992,0.00541011292048722,Inf,73.0545128465449,0
QTL fixation,2 - 200,Chr,2X,8,4,GW,positive_QTL,DV,0.410413836406466,0.00541011292048735,Inf,75.8604935679412,0
QTL fixation,2 - 200,Peri,2X,8,4,GW,positive_QTL,DV,0.398699939254381,0.00541011292048746,Inf,73.695308233688,0
QTL fixation,2 - 200,WT,2X,8,4,GW,positive_QTL,DV,0.401641959281933,0.00541011292048719,Inf,74.2391083485489,0
QTL fixation,2 - 200,Chr,20X,2,5,GW,positive_QTL,DV,0.132469419754475,0.00541011292048724,Inf,24.485518454307,2.1072652778121e-132
QTL fixation,2 - 200,Peri,20X,2,5,GW,positive_QTL,DV,0.13717299247167,0.00541011292048727,Inf,25.3549222516627,7.93059654770089e-142
QTL fixation,2 - 200,WT,20X,2,5,GW,positive_QTL,DV,0.13745984569232,0.00541011292048731,Inf,25.4079439214253,2.06035796439433e-142
QTL fixation,2 - 200,Chr,2X,2,5,GW,positive_QTL,DV,0.148587326385664,0.0054101129204873,Inf,27.4647366089136,4.63312396339678e-166
QTL fixation,2 - 200,Peri,2X,2,5,GW,positive_QTL,DV,0.147536699063038,0.00541011292048732,Inf,27.2705396784489,9.48630865641925e-164
QTL fixation,2 - 200,WT,2X,2,5,GW,positive_QTL,DV,0.138452764902831,0.00541011292048722,Inf,25.5914741406844,1.89820238757254e-144
QTL fixation,2 - 200,Chr,20X,8,5,GW,positive_QTL,DV,0.192807114173017,0.00541011292048726,Inf,35.6382790907905,3.57938179931186e-278
QTL fixation,2 - 200,Peri,20X,8,5,GW,positive_QTL,DV,0.199686750772344,0.00541011292048722,Inf,36.9099044155183,3.20538357185035e-298
QTL fixation,2 - 200,WT,20X,8,5,GW,positive_QTL,DV,0.176235298901161,0.00541011292048735,Inf,32.5751609053819,9.22106992619352e-233
QTL fixation,2 - 200,Chr,2X,8,5,GW,positive_QTL,DV,0.191046126253338,0.0054101129204872,Inf,35.3127797998223,3.73850268200147e-273
QTL fixation,2 - 200,Peri,2X,8,5,GW,positive_QTL,DV,0.190464543211893,0.00541011292048735,Inf,35.2052805572006,1.66010025083932e-271
QTL fixation,2 - 200,WT,2X,8,5,GW,positive_QTL,DV,0.189477017676026,0.00541011292048695,Inf,35.0227472995095,1.01388347503358e-268
QTL fixation,2 - 200,Chr,20X,2,1,CV,negative_QTL,R,-0.0230005662930671,0.00541011292048788,Inf,-4.25140225926983,2.12436217818605e-05
QTL fixation,2 - 200,Peri,20X,2,1,CV,negative_QTL,R,-0.024990265402651,0.0054101129204871,Inf,-4.61917630369922,3.85266401156764e-06
QTL fixation,2 - 200,WT,20X,2,1,CV,negative_QTL,R,-0.0305944443461936,0.00541011292048746,Inf,-5.65504727828065,1.55803379623542e-08
QTL fixation,2 - 200,Chr,2X,2,1,CV,negative_QTL,R,-0.0298643656342198,0.00541011292048788,Inf,-5.52010024062986,3.38806332215595e-08
QTL fixation,2 - 200,Peri,2X,2,1,CV,negative_QTL,R,-0.0344540306908378,0.00541011292048724,Inf,-6.36844945700965,1.90948673851556e-10
QTL fixation,2 - 200,WT,2X,2,1,CV,negative_QTL,R,-0.0330205624097453,0.00541011292048729,Inf,-6.10348857686525,1.03777988560664e-09
QTL fixation,2 - 200,Chr,20X,8,1,CV,negative_QTL,R,-0.0175768181473149,0.00541011292048692,Inf,-3.24888193752025,0.00115859554226024
QTL fixation,2 - 200,Peri,20X,8,1,CV,negative_QTL,R,-0.0182930210845386,0.00541011292048722,Inf,-3.38126419048776,0.00072153133489986
QTL fixation,2 - 200,WT,20X,8,1,CV,negative_QTL,R,-0.0239065622256421,0.00541011292048734,Inf,-4.41886566454303,9.92202932998162e-06
QTL fixation,2 - 200,Chr,2X,8,1,CV,negative_QTL,R,-0.0201134142880275,0.00541011292048745,Inf,-3.71774389622449,0.000201009891359032
QTL fixation,2 - 200,Peri,2X,8,1,CV,negative_QTL,R,-0.0206643708011528,0.00541011292048733,Inf,-3.81958216119662,0.000133677927953892
QTL fixation,2 - 200,WT,2X,8,1,CV,negative_QTL,R,-0.0213305103006589,0.00541011292048724,Inf,-3.9427107371241,8.05658043697329e-05
QTL fixation,2 - 200,Chr,20X,2,2,CV,negative_QTL,R,-0.0797293453842486,0.00541011292048743,Inf,-14.7370945035775,3.72467891767417e-49
QTL fixation,2 - 200,Peri,20X,2,2,CV,negative_QTL,R,-0.0848548423781877,0.0054101129204873,Inf,-15.6844863730764,1.93118883431914e-55
QTL fixation,2 - 200,WT,20X,2,2,CV,negative_QTL,R,-0.0944921459239712,0.00541011292048731,Inf,-17.4658361688059,2.60851221609165e-68
QTL fixation,2 - 200,Chr,2X,2,2,CV,negative_QTL,R,-0.0882467146297917,0.00541011292048728,Inf,-16.3114367346409,8.18448034702978e-60
QTL fixation,2 - 200,Peri,2X,2,2,CV,negative_QTL,R,-0.085736998280209,0.00541011292048729,Inf,-15.8475432103341,1.46185119901432e-56
QTL fixation,2 - 200,WT,2X,2,2,CV,negative_QTL,R,-0.0909918691166371,0.00541011292048727,Inf,-16.818848414802,1.77576955932154e-63
QTL fixation,2 - 200,Peri,20X,8,2,CV,negative_QTL,R,-0.0138744817592446,0.00541011292048728,Inf,-2.56454568752236,0.0103310977166859
QTL fixation,2 - 200,WT,20X,8,2,CV,negative_QTL,R,-0.0198006872313732,0.0054101129204873,Inf,-3.65993973182906,0.000252274576097079
QTL fixation,2 - 200,Chr,2X,8,2,CV,negative_QTL,R,-0.010869153839435,0.00541011292048725,Inf,-2.00904380355449,0.0445324885138219
QTL fixation,2 - 200,Peri,2X,8,2,CV,negative_QTL,R,-0.0181053855118488,0.00541011292048732,Inf,-3.34658181408492,0.000818145325625058
QTL fixation,2 - 200,WT,2X,8,2,CV,negative_QTL,R,-0.023840779228834,0.00541011292048723,Inf,-4.40670639951946,1.0495429671958e-05
QTL fixation,2 - 200,Chr,20X,2,3,CV,negative_QTL,R,-0.127204691915843,0.00541011292048749,Inf,-23.5123912911565,3.0464882967109e-122
QTL fixation,2 - 200,Peri,20X,2,3,CV,negative_QTL,R,-0.132069439611496,0.00541011292048734,Inf,-24.4115865144641,1.28833256429374e-131
QTL fixation,2 - 200,WT,20X,2,3,CV,negative_QTL,R,-0.139454034143276,0.00541011292048739,Inf,-25.776547771338,1.62492265195488e-146
QTL fixation,2 - 200,Chr,2X,2,3,CV,negative_QTL,R,-0.135400319462533,0.00541011292048727,Inf,-25.0272631001459,3.08776148664893e-138
QTL fixation,2 - 200,Peri,2X,2,3,CV,negative_QTL,R,-0.129783570332925,0.00541011292048734,Inf,-23.9890686646211,3.61640087088665e-127
QTL fixation,2 - 200,WT,2X,2,3,CV,negative_QTL,R,-0.140797545695877,0.00541011292048728,Inf,-26.0248811374524,2.5899648256655e-149
QTL fixation,2 - 200,Chr,20X,8,3,CV,negative_QTL,R,-0.0532536381312488,0.00541011292048728,Inf,-9.84335057584202,7.32305203283804e-23
QTL fixation,2 - 200,Peri,20X,8,3,CV,negative_QTL,R,-0.0677602644883834,0.00541011292048733,Inf,-12.5247412548054,5.46693457620464e-36
QTL fixation,2 - 200,WT,20X,8,3,CV,negative_QTL,R,-0.0833401962127605,0.00541011292048739,Inf,-15.4045206519003,1.52616601120242e-53
QTL fixation,2 - 200,Chr,2X,8,3,CV,negative_QTL,R,-0.072670707201691,0.00541011292048724,Inf,-13.4323827006454,3.90637160591573e-41
QTL fixation,2 - 200,Peri,2X,8,3,CV,negative_QTL,R,-0.0866487857824751,0.0054101129204873,Inf,-16.0160771237045,9.86829071049124e-58
QTL fixation,2 - 200,WT,2X,8,3,CV,negative_QTL,R,-0.0716545812856666,0.00541011292048727,Inf,-13.2445629765548,4.85097353196412e-40
QTL fixation,2 - 200,Chr,20X,2,4,CV,negative_QTL,R,-0.275759572971865,0.00541011292048718,Inf,-50.9711307369594,0
QTL fixation,2 - 200,Peri,20X,2,4,CV,negative_QTL,R,-0.276061825959902,0.00541011292048731,Inf,-51.0269988847175,0
QTL fixation,2 - 200,WT,20X,2,4,CV,negative_QTL,R,-0.292074753487219,0.00541011292048731,Inf,-53.9868128040681,0
QTL fixation,2 - 200,Chr,2X,2,4,CV,negative_QTL,R,-0.294490674166477,0.00541011292048734,Inf,-54.4333692280771,0
QTL fixation,2 - 200,Peri,2X,2,4,CV,negative_QTL,R,-0.285011068709496,0.00541011292048737,Inf,-52.6811681934027,0
QTL fixation,2 - 200,WT,2X,2,4,CV,negative_QTL,R,-0.302365695991086,0.00541011292048728,Inf,-55.8889805878308,0
QTL fixation,2 - 200,Chr,20X,8,4,CV,negative_QTL,R,-0.313005697717993,0.00541011292048736,Inf,-57.8556681382163,0
QTL fixation,2 - 200,Peri,20X,8,4,CV,negative_QTL,R,-0.319899408361604,0.00541011292048742,Inf,-59.1298948955732,0
QTL fixation,2 - 200,WT,20X,8,4,CV,negative_QTL,R,-0.335624393188411,0.00541011292048733,Inf,-62.0364857667662,0
QTL fixation,2 - 200,Chr,2X,8,4,CV,negative_QTL,R,-0.328423850108797,0.0054101129204873,Inf,-60.7055444009503,0
QTL fixation,2 - 200,Peri,2X,8,4,CV,negative_QTL,R,-0.325232548525114,0.00541011292048752,Inf,-60.1156673261834,0
QTL fixation,2 - 200,WT,2X,8,4,CV,negative_QTL,R,-0.326780440737805,0.00541011292048726,Inf,-60.4017782143396,0
QTL fixation,2 - 200,Chr,20X,2,5,CV,negative_QTL,R,-0.143072256116063,0.00541011292048734,Inf,-26.4453363947854,4.12844084048168e-154
QTL fixation,2 - 200,Peri,20X,2,5,CV,negative_QTL,R,-0.153531002089407,0.00541011292048725,Inf,-28.3785208083197,3.72355197252711e-177
QTL fixation,2 - 200,WT,20X,2,5,CV,negative_QTL,R,-0.161395128474011,0.00541011292048734,Inf,-29.8321182655598,1.49773737993044e-195
QTL fixation,2 - 200,Chr,2X,2,5,CV,negative_QTL,R,-0.146191531660005,0.00541011292048734,Inf,-27.0219002465546,8.17311110522741e-161
QTL fixation,2 - 200,Peri,2X,2,5,CV,negative_QTL,R,-0.151619802590217,0.00541011292048729,Inf,-28.0252565553771,8.000883153239e-173
QTL fixation,2 - 200,WT,2X,2,5,CV,negative_QTL,R,-0.162051730667551,0.00541011292048728,Inf,-29.9534839751469,3.96344549804528e-197
QTL fixation,2 - 200,Chr,20X,8,5,CV,negative_QTL,R,-0.116910642771467,0.00541011292048736,Inf,-21.6096492789905,1.45751395837921e-103
QTL fixation,2 - 200,Peri,20X,8,5,CV,negative_QTL,R,-0.127717292528002,0.0054101129204873,Inf,-23.607139888773,3.25539174947777e-123
QTL fixation,2 - 200,WT,20X,8,5,CV,negative_QTL,R,-0.132906050121941,0.00541011292048735,Inf,-24.5662247859271,2.90171859974701e-133
QTL fixation,2 - 200,Chr,2X,8,5,CV,negative_QTL,R,-0.117820142262846,0.0054101129204873,Inf,-21.7777602786587,3.77060421061393e-105
QTL fixation,2 - 200,Peri,2X,8,5,CV,negative_QTL,R,-0.124739457111008,0.00541011292048734,Inf,-23.0567196922336,1.25944794472998e-117
QTL fixation,2 - 200,WT,2X,8,5,CV,negative_QTL,R,-0.138392322953336,0.00541011292048728,Inf,-25.5803021096409,2.52739464399372e-144
QTL fixation,2 - 200,Chr,20X,2,1,GW,negative_QTL,R,-0.0527775415028987,0.00541011292048754,Inf,-9.75534933901944,1.74997131141731e-22
QTL fixation,2 - 200,Peri,20X,2,1,GW,negative_QTL,R,-0.0516278134515552,0.00541011292048722,Inf,-9.54283472643409,1.38980426763537e-21
QTL fixation,2 - 200,WT,20X,2,1,GW,negative_QTL,R,-0.0553421760956621,0.00541011292048734,Inf,-10.2293938978776,1.46432954820088e-24
QTL fixation,2 - 200,Chr,2X,2,1,GW,negative_QTL,R,-0.0518986098560503,0.0054101129204875,Inf,-9.59288846994598,8.56528818743349e-22
QTL fixation,2 - 200,Peri,2X,2,1,GW,negative_QTL,R,-0.0497383266405192,0.00541011292048728,Inf,-9.19358382561068,3.79966436580984e-20
QTL fixation,2 - 200,WT,2X,2,1,GW,negative_QTL,R,-0.0556245750105796,0.00541011292048728,Inf,-10.2815922381098,8.53064989414635e-25
QTL fixation,2 - 200,Chr,20X,8,1,GW,negative_QTL,R,-0.0271894825536159,0.00541011292048722,Inf,-5.02567745871879,5.01658427358537e-07
QTL fixation,2 - 200,Peri,20X,8,1,GW,negative_QTL,R,-0.0262930602239802,0.00541011292048725,Inf,-4.8599836288837,1.17395460332101e-06
QTL fixation,2 - 200,WT,20X,8,1,GW,negative_QTL,R,-0.0262318158193327,0.00541011292048735,Inf,-4.84866327281201,1.24296202997736e-06
QTL fixation,2 - 200,Chr,2X,8,1,GW,negative_QTL,R,-0.025256044326043,0.00541011292048733,Inf,-4.6683026208939,3.03698346547016e-06
QTL fixation,2 - 200,Peri,2X,8,1,GW,negative_QTL,R,-0.0248638132523865,0.00541011292048732,Inf,-4.59580301147335,4.31085823420657e-06
QTL fixation,2 - 200,WT,2X,8,1,GW,negative_QTL,R,-0.0274674838515061,0.00541011292048723,Inf,-5.07706294770506,3.8331390905069e-07
QTL fixation,2 - 200,Chr,20X,2,2,GW,negative_QTL,R,-0.0560336487056104,0.00541011292048736,Inf,-10.3572050212517,3.88138242661861e-25
QTL fixation,2 - 200,Peri,20X,2,2,GW,negative_QTL,R,-0.0525561146983509,0.00541011292048735,Inf,-9.71442102425037,2.61732226486154e-22
QTL fixation,2 - 200,WT,20X,2,2,GW,negative_QTL,R,-0.0689659127694271,0.00541011292048737,Inf,-12.7475921081541,3.2152352424416e-37
QTL fixation,2 - 200,Chr,2X,2,2,GW,negative_QTL,R,-0.0612328204857995,0.0054101129204873,Inf,-11.3182148664439,1.06620925267463e-29
QTL fixation,2 - 200,Peri,2X,2,2,GW,negative_QTL,R,-0.0560261604923299,0.0054101129204874,Inf,-10.3558209072062,3.93793803207498e-25
QTL fixation,2 - 200,WT,2X,2,2,GW,negative_QTL,R,-0.0753738973791979,0.00541011292048734,Inf,-13.9320377387628,4.04643679698691e-44
QTL fixation,2 - 200,Chr,20X,2,3,GW,negative_QTL,R,-0.0829086161765253,0.00541011292048736,Inf,-15.3247478185828,5.22569616805945e-53
QTL fixation,2 - 200,Peri,20X,2,3,GW,negative_QTL,R,-0.0765250983681574,0.00541011292048728,Inf,-14.1448246077024,2.01017202255936e-45
QTL fixation,2 - 200,WT,20X,2,3,GW,negative_QTL,R,-0.102832966653043,0.00541011292048731,Inf,-19.0075453441332,1.47704145580038e-80
QTL fixation,2 - 200,Chr,2X,2,3,GW,negative_QTL,R,-0.0986222889171394,0.00541011292048728,Inf,-18.229247774787,3.02452488951623e-74
QTL fixation,2 - 200,Peri,2X,2,3,GW,negative_QTL,R,-0.088838696889705,0.0054101129204872,Inf,-16.4208581586694,1.35634789086583e-60
QTL fixation,2 - 200,WT,2X,2,3,GW,negative_QTL,R,-0.0950993642272076,0.00541011292048711,Inf,-17.5780738082349,3.62689805615629e-69
QTL fixation,2 - 200,Chr,20X,8,3,GW,negative_QTL,R,-0.0418406344043945,0.00541011292048728,Inf,-7.73378208908549,1.04397672156838e-14
QTL fixation,2 - 200,Peri,20X,8,3,GW,negative_QTL,R,-0.0424333310140718,0.00541011292048739,Inf,-7.8433355528278,4.38733559802238e-15
QTL fixation,2 - 200,WT,20X,8,3,GW,negative_QTL,R,-0.0562977083822088,0.00541011292048736,Inf,-10.4060135545447,2.32765719239868e-25
QTL fixation,2 - 200,Chr,2X,8,3,GW,negative_QTL,R,-0.0564110438202342,0.00541011292048717,Inf,-10.4269623664629,1.86763619783502e-25
QTL fixation,2 - 200,Peri,2X,8,3,GW,negative_QTL,R,-0.0447865255406496,0.00541011292048677,Inf,-8.27829773590381,1.24948505218758e-16
QTL fixation,2 - 200,WT,2X,8,3,GW,negative_QTL,R,-0.0581028876086168,0.00541011292048725,Inf,-10.7396811235844,6.62728901832135e-27
QTL fixation,2 - 200,Chr,20X,2,4,GW,negative_QTL,R,-0.243758277157991,0.00541011292048726,Inf,-45.056042404386,0
QTL fixation,2 - 200,Peri,20X,2,4,GW,negative_QTL,R,-0.252583822726008,0.00541011292048729,Inf,-46.6873476465733,0
QTL fixation,2 - 200,WT,20X,2,4,GW,negative_QTL,R,-0.258471683929449,0.00541011292048735,Inf,-47.7756541736223,0
QTL fixation,2 - 200,Chr,2X,2,4,GW,negative_QTL,R,-0.247052159835193,0.0054101129204873,Inf,-45.6648804685098,0
QTL fixation,2 - 200,Peri,2X,2,4,GW,negative_QTL,R,-0.246442919443692,0.00541011292048732,Inf,-45.5522690682571,0
QTL fixation,2 - 200,WT,2X,2,4,GW,negative_QTL,R,-0.257396956620387,0.00541011292048735,Inf,-47.5770026251505,0
QTL fixation,2 - 200,Chr,20X,8,4,GW,negative_QTL,R,-0.30549843957391,0.00541011292048735,Inf,-56.4680338587813,0
QTL fixation,2 - 200,Peri,20X,8,4,GW,negative_QTL,R,-0.300449655425784,0.00541011292048727,Inf,-55.534821516946,0
QTL fixation,2 - 200,WT,20X,8,4,GW,negative_QTL,R,-0.305880161395551,0.00541011292048741,Inf,-56.5385909483001,0
QTL fixation,2 - 200,Chr,2X,8,4,GW,negative_QTL,R,-0.303546617186243,0.00541011292048735,Inf,-56.1072609107203,0
QTL fixation,2 - 200,Peri,2X,8,4,GW,negative_QTL,R,-0.293445130055988,0.00541011292048722,Inf,-54.2401118735913,0
QTL fixation,2 - 200,WT,2X,8,4,GW,negative_QTL,R,-0.303891373350037,0.00541011292048758,Inf,-56.1709853040644,0
QTL fixation,2 - 200,Chr,20X,2,5,GW,negative_QTL,R,-0.11146399948088,0.00541011292048737,Inf,-20.6028970409806,2.5850641872378e-94
QTL fixation,2 - 200,Peri,20X,2,5,GW,negative_QTL,R,-0.100963835007827,0.0054101129204873,Inf,-18.6620568723237,1.00776403073464e-77
QTL fixation,2 - 200,WT,20X,2,5,GW,negative_QTL,R,-0.12122074868932,0.00541011292048739,Inf,-22.4063250565942,3.41482884856317e-111
QTL fixation,2 - 200,Chr,2X,2,5,GW,negative_QTL,R,-0.0997208432365404,0.00541011292048728,Inf,-18.4323034846302,7.23364528910375e-76
QTL fixation,2 - 200,Peri,2X,2,5,GW,negative_QTL,R,-0.0966308949799356,0.00541011292048727,Inf,-17.8611604600727,2.36667215449754e-71
QTL fixation,2 - 200,WT,2X,2,5,GW,negative_QTL,R,-0.117323373734066,0.00541011292048729,Inf,-21.6859380679062,2.78521239637827e-104
QTL fixation,2 - 200,Chr,20X,8,5,GW,negative_QTL,R,-0.0884315807838484,0.00541011292048738,Inf,-16.3456072144021,4.67490580882105e-60
QTL fixation,2 - 200,Peri,20X,8,5,GW,negative_QTL,R,-0.0918284955373607,0.00541011292048726,Inf,-16.9734896271056,1.29031379007193e-64
QTL fixation,2 - 200,WT,20X,8,5,GW,negative_QTL,R,-0.0879295700059739,0.00541011292048739,Inf,-16.2528160314355,2.13335952021891e-59
QTL fixation,2 - 200,Chr,2X,8,5,GW,negative_QTL,R,-0.0813669947329089,0.00541011292048747,Inf,-15.0397960132739,4.02789315046541e-51
QTL fixation,2 - 200,Peri,2X,8,5,GW,negative_QTL,R,-0.0831846507889989,0.00541011292048726,Inf,-15.3757697873535,2.37997832334542e-53
QTL fixation,2 - 200,WT,2X,8,5,GW,negative_QTL,R,-0.103164199922752,0.00541011292048694,Inf,-19.0687701789165,4.58972312839757e-81
QTL fixation,2 - 200,Chr,20X,2,1,CV,positive_QTL,R,0.115941640940958,0.00541011292048694,Inf,21.4305399249454,6.93710638918575e-102
QTL fixation,2 - 200,Peri,20X,2,1,CV,positive_QTL,R,0.105129165718413,0.00541011292048717,Inf,19.4319725417019,4.14137253930253e-84
QTL fixation,2 - 200,WT,20X,2,1,CV,positive_QTL,R,0.094967794675145,0.00541011292048732,Inf,17.5537546204471,5.56747784806368e-69
QTL fixation,2 - 200,Chr,2X,2,1,CV,positive_QTL,R,0.105085061800634,0.00541011292048729,Inf,19.423820416519,4.85409812790075e-84
QTL fixation,2 - 200,Peri,2X,2,1,CV,positive_QTL,R,0.10686618116592,0.00541011292048732,Inf,19.7530407842752,7.55302010182083e-87
QTL fixation,2 - 200,WT,2X,2,1,CV,positive_QTL,R,0.0993392838270814,0.00541011292048722,Inf,18.3617764152204,2.6576934081724e-75
QTL fixation,2 - 200,Chr,20X,8,1,CV,positive_QTL,R,0.0941681070855499,0.00541011292048696,Inf,17.4059411456931,7.43735968964641e-68
QTL fixation,2 - 200,Peri,20X,8,1,CV,positive_QTL,R,0.0871210904874416,0.00541011292048732,Inf,16.1033774651037,2.41551460032203e-58
QTL fixation,2 - 200,WT,20X,8,1,CV,positive_QTL,R,0.0802217797317358,0.00541011292048729,Inf,14.8281155884839,9.64013172116521e-50
QTL fixation,2 - 200,Chr,2X,8,1,CV,positive_QTL,R,0.0830731315118468,0.00541011292048731,Inf,15.3551566728415,3.27118343070351e-53
QTL fixation,2 - 200,Peri,2X,8,1,CV,positive_QTL,R,0.085098376291073,0.00541011292048741,Inf,15.729500944207,9.49565361407674e-56
QTL fixation,2 - 200,WT,2X,8,1,CV,positive_QTL,R,0.080285236614665,0.00541011292048726,Inf,14.8398448968851,8.09428912469465e-50
QTL fixation,2 - 200,Chr,20X,2,2,CV,positive_QTL,R,0.177761051508685,0.00541011292048736,Inf,32.8571795304916,8.99490155338624e-237
QTL fixation,2 - 200,Peri,20X,2,2,CV,positive_QTL,R,0.180216762672057,0.00541011292048723,Inf,33.3110907888086,2.66768724233558e-243
QTL fixation,2 - 200,WT,20X,2,2,CV,positive_QTL,R,0.166827285873343,0.00541011292048725,Inf,30.8361929455473,8.57934339387067e-209
QTL fixation,2 - 200,Chr,2X,2,2,CV,positive_QTL,R,0.172999798271189,0.00541011292048733,Inf,31.9771141219738,2.26904638525236e-224
QTL fixation,2 - 200,Peri,2X,2,2,CV,positive_QTL,R,0.168918508947441,0.00541011292048733,Inf,31.2227325806399,5.23692260766172e-214
QTL fixation,2 - 200,WT,2X,2,2,CV,positive_QTL,R,0.161003572443071,0.0054101129204871,Inf,29.7597434303783,1.29727981766905e-194
QTL fixation,2 - 200,Chr,20X,8,2,CV,positive_QTL,R,0.124284655316566,0.00541011292048725,Inf,22.9726545717593,8.74992339345643e-117
QTL fixation,2 - 200,Peri,20X,8,2,CV,positive_QTL,R,0.1262671390079,0.00541011292048721,Inf,23.3390949253106,1.77852881551551e-120
QTL fixation,2 - 200,WT,20X,8,2,CV,positive_QTL,R,0.117132875216159,0.00541011292048728,Inf,21.6507265074994,5.98297598765447e-104
