response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,2 - 200,Chr,20X,8,4,CV,positive_QTL,R,0.568509301432,0.00576834677914847,Inf,98.5567135954895,0
QTL fixation,2 - 200,Peri,20X,8,4,CV,positive_QTL,R,0.569810560373709,0.00576834677914841,Inf,98.7822997108074,0
QTL fixation,2 - 200,WT,20X,8,4,CV,positive_QTL,R,0.560264799763725,0.00576834677914847,Inf,97.1274476404541,0
QTL fixation,2 - 200,Chr,2X,8,4,CV,positive_QTL,R,0.561606643901499,0.00576834677914844,Inf,97.3600696011565,0
QTL fixation,2 - 200,Peri,2X,8,4,CV,positive_QTL,R,0.556143823573903,0.00576834677914867,Inf,96.4130356351396,0
QTL fixation,2 - 200,WT,2X,8,4,CV,positive_QTL,R,0.548355928314003,0.0057683467791482,Inf,95.0629269197608,0
QTL fixation,2 - 200,Chr,20X,2,5,CV,positive_QTL,R,0.332640976911275,0.00576834677914853,Inf,57.6666052938615,0
QTL fixation,2 - 200,Peri,20X,2,5,CV,positive_QTL,R,0.337379871966338,0.00576834677914856,Inf,58.4881396496307,0
QTL fixation,2 - 200,WT,20X,2,5,CV,positive_QTL,R,0.312709039279956,0.00576834677914848,Inf,54.2112066511574,0
QTL fixation,2 - 200,Chr,2X,2,5,CV,positive_QTL,R,0.319050336734876,0.00576834677914853,Inf,55.3105333209476,0
QTL fixation,2 - 200,Peri,2X,2,5,CV,positive_QTL,R,0.324824668260863,0.00576834677914857,Inf,56.3115708360392,0
QTL fixation,2 - 200,WT,2X,2,5,CV,positive_QTL,R,0.326874119057987,0.00576834677914846,Inf,56.6668634138949,0
QTL fixation,2 - 200,Chr,20X,8,5,CV,positive_QTL,R,0.383857784903263,0.0057683467791485,Inf,66.5455458210032,0
QTL fixation,2 - 200,Peri,20X,8,5,CV,positive_QTL,R,0.383876996096417,0.00576834677914843,Inf,66.5488762714587,0
QTL fixation,2 - 200,WT,20X,8,5,CV,positive_QTL,R,0.357510464675023,0.00576834677914842,Inf,61.9779771159671,0
QTL fixation,2 - 200,Chr,2X,8,5,CV,positive_QTL,R,0.365066947778882,0.00576834677914854,Inf,63.2879682439565,0
QTL fixation,2 - 200,Peri,2X,8,5,CV,positive_QTL,R,0.357529482135854,0.00576834677914875,Inf,61.9812739810029,0
QTL fixation,2 - 200,WT,2X,8,5,CV,positive_QTL,R,0.363575258025842,0.00576834677914856,Inf,63.0293690629168,0
QTL fixation,2 - 200,Chr,20X,2,1,GW,positive_QTL,R,0.157396874333942,0.00576834677914848,Inf,27.2863058273305,6.16690728795421e-164
QTL fixation,2 - 200,Peri,20X,2,1,GW,positive_QTL,R,0.16882815434986,0.00576834677914856,Inf,29.2680313465446,2.64776753301274e-188
QTL fixation,2 - 200,WT,20X,2,1,GW,positive_QTL,R,0.164226615140505,0.00576834677914844,Inf,28.4703089859569,2.73195271310428e-178
QTL fixation,2 - 200,Chr,2X,2,1,GW,positive_QTL,R,0.164855642870816,0.00576834677914855,Inf,28.5793571681122,1.21313382158697e-179
QTL fixation,2 - 200,Peri,2X,2,1,GW,positive_QTL,R,0.163054020070463,0.0057683467791486,Inf,28.267028026101,8.79166952689e-176
QTL fixation,2 - 200,WT,2X,2,1,GW,positive_QTL,R,0.169666117668983,0.00576834677914855,Inf,29.4133005807302,3.7122986213857e-190
QTL fixation,2 - 200,Chr,20X,8,1,GW,positive_QTL,R,0.152671937362812,0.00576834677914847,Inf,26.4671912435454,2.31377048802244e-154
QTL fixation,2 - 200,Peri,20X,8,1,GW,positive_QTL,R,0.147763930597795,0.00576834677914838,Inf,25.6163396992596,1.00328905411593e-144
QTL fixation,2 - 200,WT,20X,8,1,GW,positive_QTL,R,0.149175327331659,0.00576834677914845,Inf,25.8610192908133,1.82911357690175e-147
QTL fixation,2 - 200,Chr,2X,8,1,GW,positive_QTL,R,0.147935776336503,0.00576834677914844,Inf,25.6461308587176,4.66984436860306e-145
QTL fixation,2 - 200,Peri,2X,8,1,GW,positive_QTL,R,0.151362456503901,0.00576834677914882,Inf,26.2401797775126,9.25243251186269e-152
QTL fixation,2 - 200,WT,2X,8,1,GW,positive_QTL,R,0.144481938680488,0.00576834677914847,Inf,25.0473739205077,1.86474568925072e-138
QTL fixation,2 - 200,Chr,20X,2,2,GW,positive_QTL,R,0.0778668013615297,0.00576834677914849,Inf,13.4989806165961,1.58554781825474e-41
QTL fixation,2 - 200,Peri,20X,2,2,GW,positive_QTL,R,0.0894397204615276,0.00576834677914857,Inf,15.5052606727519,3.19616906072047e-54
QTL fixation,2 - 200,WT,20X,2,2,GW,positive_QTL,R,0.0868345805768044,0.00576834677914861,Inf,15.0536338922434,3.26780046039566e-51
QTL fixation,2 - 200,Chr,2X,2,2,GW,positive_QTL,R,0.0900274897014318,0.00576834677914855,Inf,15.6071562872856,6.50734450844143e-55
QTL fixation,2 - 200,Peri,2X,2,2,GW,positive_QTL,R,0.0884497568458582,0.00576834677914836,Inf,15.3336406829059,4.55712659345217e-53
QTL fixation,2 - 200,WT,2X,2,2,GW,positive_QTL,R,0.101788319962813,0.00576834677914899,Inf,17.6460126029091,1.09199218733435e-69
QTL fixation,2 - 200,Chr,20X,8,2,GW,positive_QTL,R,0.110481495210633,0.0057683467791486,Inf,19.1530605632105,9.12622034348646e-82
QTL fixation,2 - 200,Peri,20X,8,2,GW,positive_QTL,R,0.104256096637224,0.00576834677914861,Inf,18.0738261115105,5.12342051709036e-73
QTL fixation,2 - 200,WT,20X,8,2,GW,positive_QTL,R,0.113174993310818,0.00576834677914866,Inf,19.6200051147967,1.04342687363731e-85
QTL fixation,2 - 200,Chr,2X,8,2,GW,positive_QTL,R,0.118813902725543,0.00576834677914851,Inf,20.5975658667113,2.88588423982624e-94
QTL fixation,2 - 200,Peri,2X,8,2,GW,positive_QTL,R,0.110949472895831,0.00576834677914948,Inf,19.2341891262282,1.91515050166072e-82
QTL fixation,2 - 200,WT,2X,8,2,GW,positive_QTL,R,0.123021734184686,0.00576834677914813,Inf,21.3270350925146,6.37209302887206e-101
QTL fixation,2 - 200,Chr,20X,2,3,GW,positive_QTL,R,0.109935283053669,0.00576834677914848,Inf,19.0583692802702,5.59929438151048e-81
QTL fixation,2 - 200,Peri,20X,2,3,GW,positive_QTL,R,0.109805498446458,0.00576834677914862,Inf,19.03586983421,8.60518607579813e-81
QTL fixation,2 - 200,WT,20X,2,3,GW,positive_QTL,R,0.115014139823611,0.00576834677914842,Inf,19.9388393637095,1.87361543636215e-88
QTL fixation,2 - 200,Chr,2X,2,3,GW,positive_QTL,R,0.126986882976163,0.00576834677914867,Inf,22.0144328761914,2.09475168593358e-107
QTL fixation,2 - 200,Peri,2X,2,3,GW,positive_QTL,R,0.128831664302602,0.00576834677914879,Inf,22.3342439758126,1.71811197383561e-110
QTL fixation,2 - 200,WT,2X,2,3,GW,positive_QTL,R,0.118768258634061,0.0057683467791485,Inf,20.5896530117409,3.39793549810952e-94
QTL fixation,2 - 200,Chr,20X,8,3,GW,positive_QTL,R,0.189902110025364,0.0057683467791485,Inf,32.92141011907,1.08568358286224e-237
QTL fixation,2 - 200,Peri,20X,8,3,GW,positive_QTL,R,0.207351760283895,0.00576834677914872,Inf,35.9464796800056,5.74474602754474e-283
QTL fixation,2 - 200,WT,20X,8,3,GW,positive_QTL,R,0.211642464077764,0.00576834677914817,Inf,36.6903156451732,1.04220702750074e-294
QTL fixation,2 - 200,Chr,2X,8,3,GW,positive_QTL,R,0.228683619059127,0.00576834677914861,Inf,39.6445685071798,0
QTL fixation,2 - 200,Peri,2X,8,3,GW,positive_QTL,R,0.201827913281771,0.00576834677914985,Inf,34.9888661360123,3.32274664181125e-268
QTL fixation,2 - 200,WT,2X,8,3,GW,positive_QTL,R,0.214289523441909,0.00576834677914837,Inf,37.1492095822898,4.5147718152025e-302
QTL fixation,2 - 200,Chr,20X,2,4,GW,positive_QTL,R,0.282355793695418,0.00576834677914849,Inf,48.9491711413888,0
QTL fixation,2 - 200,Peri,20X,2,4,GW,positive_QTL,R,0.290527673704812,0.00576834677914849,Inf,50.3658474131645,0
QTL fixation,2 - 200,WT,20X,2,4,GW,positive_QTL,R,0.297444097458337,0.00576834677914839,Inf,51.5648779184961,0
QTL fixation,2 - 200,Chr,2X,2,4,GW,positive_QTL,R,0.281849705139211,0.00576834677914874,Inf,48.8614356817162,0
QTL fixation,2 - 200,Peri,2X,2,4,GW,positive_QTL,R,0.285123013464848,0.00576834677914862,Inf,49.4288960739165,0
QTL fixation,2 - 200,WT,2X,2,4,GW,positive_QTL,R,0.281392187240406,0.00576834677914844,Inf,48.7821204261833,0
QTL fixation,2 - 200,Chr,20X,8,4,GW,positive_QTL,R,0.46848347627301,0.00576834677914844,Inf,81.2162469091657,0
QTL fixation,2 - 200,Peri,20X,8,4,GW,positive_QTL,R,0.481948550355668,0.00576834677914818,Inf,83.5505507570816,0
QTL fixation,2 - 200,WT,20X,8,4,GW,positive_QTL,R,0.475069626719141,0.00576834677914817,Inf,82.3580212681486,0
QTL fixation,2 - 200,Chr,2X,8,4,GW,positive_QTL,R,0.47438958108174,0.00576834677914806,Inf,82.2401286269068,0
QTL fixation,2 - 200,Peri,2X,8,4,GW,positive_QTL,R,0.472264715605541,0.00576834677914877,Inf,81.8717621680908,0
QTL fixation,2 - 200,WT,2X,8,4,GW,positive_QTL,R,0.470764639244224,0.00576834677914648,Inf,81.6117090855417,0
QTL fixation,2 - 200,Chr,20X,2,5,GW,positive_QTL,R,0.13095410511394,0.00576834677914847,Inf,22.7021900949706,4.262259152902e-114
QTL fixation,2 - 200,Peri,20X,2,5,GW,positive_QTL,R,0.145092887683535,0.00576834677914863,Inf,25.1532879763775,1.30085999284866e-139
QTL fixation,2 - 200,WT,20X,2,5,GW,positive_QTL,R,0.126028298250847,0.00576834677914841,Inf,21.8482527275264,8.07642944326037e-106
QTL fixation,2 - 200,Chr,2X,2,5,GW,positive_QTL,R,0.118999729269419,0.00576834677914853,Inf,20.6297807371047,1.48321052766901e-94
QTL fixation,2 - 200,Peri,2X,2,5,GW,positive_QTL,R,0.118012289579699,0.0057683467791485,Inf,20.4585982947994,5.03655280909033e-93
QTL fixation,2 - 200,WT,2X,2,5,GW,positive_QTL,R,0.136377916320865,0.00576834677914831,Inf,23.6424614438664,1.41108389404292e-123
QTL fixation,2 - 200,Chr,20X,8,5,GW,positive_QTL,R,0.227997943752026,0.00576834677914849,Inf,39.5256999069813,0
QTL fixation,2 - 200,Peri,20X,8,5,GW,positive_QTL,R,0.238941651255628,0.00576834677914868,Inf,41.4228999059748,0
QTL fixation,2 - 200,WT,20X,8,5,GW,positive_QTL,R,0.221847487248762,0.00576834677914844,Inf,38.4594574047978,0
QTL fixation,2 - 200,Chr,2X,8,5,GW,positive_QTL,R,0.231887323634317,0.00576834677914895,Inf,40.1999624004105,0
QTL fixation,2 - 200,Peri,2X,8,5,GW,positive_QTL,R,0.236196417412697,0.00576834677914955,Inf,40.9469864513799,0
QTL fixation,2 - 200,WT,2X,8,5,GW,positive_QTL,R,0.25594936810149,0.00576834677914894,Inf,44.3713559362761,0
