response,contrast,Recombination,Map_type,QTL,H2,Repulsion,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,CV - GW,2X,Chr,2,2,1,positive_QTL,R,0.0211904761907261,0.00576834677914856,Inf,3.67357875697167,0.000239176912193162
QTL fixation,CV - GW,20X,Peri,2,2,1,positive_QTL,R,0.017142857142959,0.00576834677914848,Inf,2.97188393820691,0.00295978547861659
QTL fixation,CV - GW,2X,Peri,2,2,1,positive_QTL,R,0.0302380952380916,0.00576834677914849,Inf,5.24207305763876,1.5878247367175e-07
QTL fixation,CV - GW,20X,WT,2,2,1,positive_QTL,R,0.0159523809524711,0.0057683467791485,Inf,2.76550310916396,0.0056835063261233
QTL fixation,CV - GW,2X,WT,2,2,1,positive_QTL,R,0.0130952380953247,0.00576834677914844,Inf,2.27018911946516,0.0231961108875483
QTL fixation,CV - GW,20X,Chr,200,2,1,positive_QTL,R,-0.0131319439372177,0.00576834677914851,Inf,-2.27655244041277,0.0228129656951123
QTL fixation,CV - GW,20X,Chr,2,2,2,positive_QTL,R,0.158333333333461,0.00576834677914856,Inf,27.4486502624644,7.2101775912434e-166
QTL fixation,CV - GW,2X,Chr,2,2,2,positive_QTL,R,0.151904761904901,0.00576834677914847,Inf,26.3341937856458,7.78766947353983e-153
QTL fixation,CV - GW,20X,Peri,2,2,2,positive_QTL,R,0.154761904761828,0.00576834677914858,Inf,26.8295077753059,1.46304934538345e-158
QTL fixation,CV - GW,2X,Peri,2,2,2,positive_QTL,R,0.15499999999999,0.00576834677914865,Inf,26.8707839411253,4.82255478855972e-159
QTL fixation,CV - GW,20X,WT,2,2,2,positive_QTL,R,0.146190476190391,0.00576834677914842,Inf,25.3435658062106,1.05809179171299e-141
QTL fixation,CV - GW,2X,WT,2,2,2,positive_QTL,R,0.129523809523804,0.00576834677914827,Inf,22.4542341996521,1.16344379024797e-111
QTL fixation,CV - GW,20X,Chr,2,8,2,positive_QTL,R,0.0650000000002031,0.0057683467791485,Inf,11.2683932656695,1.87968664920506e-29
QTL fixation,CV - GW,2X,Chr,2,8,2,positive_QTL,R,0.0621428571428008,0.00576834677914845,Inf,10.7730792759264,4.61309558901566e-27
QTL fixation,CV - GW,20X,Peri,2,8,2,positive_QTL,R,0.0826190476190491,0.00576834677914852,Inf,14.3228295354401,1.57574570811278e-46
QTL fixation,CV - GW,2X,Peri,2,8,2,positive_QTL,R,0.0709523809523824,0.00576834677914814,Inf,12.3002974108399,9.02412522658318e-35
QTL fixation,CV - GW,20X,WT,2,8,2,positive_QTL,R,0.0676190476190491,0.00576834677914837,Inf,11.7224310895248,9.78237965957917e-32
QTL fixation,CV - GW,2X,WT,2,8,2,positive_QTL,R,0.0642857142857155,0.0057683467791487,Inf,11.1445647682095,7.61155145833868e-29
QTL fixation,CV - GW,20X,Chr,2,2,3,positive_QTL,R,0.187142857143505,0.00576834677914848,Inf,32.4430663253452,6.78459269049907e-231
QTL fixation,CV - GW,2X,Chr,2,2,3,positive_QTL,R,0.166904761904719,0.00576834677914852,Inf,28.9345922315296,4.38558583553733e-184
QTL fixation,CV - GW,20X,Peri,2,2,3,positive_QTL,R,0.201666666666603,0.00576834677914845,Inf,34.9609124395212,8.83982545597425e-268
QTL fixation,CV - GW,2X,Peri,2,2,3,positive_QTL,R,0.173571428571433,0.0057683467791485,Inf,30.090324874167,6.48512784771398e-199
QTL fixation,CV - GW,20X,WT,2,2,3,positive_QTL,R,0.174285714285637,0.00576834677914856,Inf,30.2141533715771,1.54387017403074e-200
QTL fixation,CV - GW,2X,WT,2,2,3,positive_QTL,R,0.181428571428574,0.00576834677914852,Inf,31.4524383458366,3.88743690778313e-217
QTL fixation,CV - GW,20X,Chr,200,2,3,positive_QTL,R,-0.0140883127099798,0.00576834677914852,Inf,-2.44234843177362,0.0145920555203688
QTL fixation,CV - GW,20X,Chr,2,8,3,positive_QTL,R,0.104047619047603,0.00576834677914845,Inf,18.0376844581738,9.85892078168323e-73
QTL fixation,CV - GW,2X,Chr,2,8,3,positive_QTL,R,0.0838095238094852,0.00576834677914847,Inf,14.5292103644742,7.9127293111525e-48
QTL fixation,CV - GW,20X,Peri,2,8,3,positive_QTL,R,0.110952380952378,0.00576834677914836,Inf,19.2346932666137,1.89661986118949e-82
QTL fixation,CV - GW,2X,Peri,2,8,3,positive_QTL,R,0.122857142857144,0.0057683467791484,Inf,21.2985015570236,1.17210877623488e-100
QTL fixation,CV - GW,20X,WT,2,8,3,positive_QTL,R,0.0964285714285691,0.00576834677914829,Inf,16.7168471523148,9.88102418334626e-63
QTL fixation,CV - GW,2X,WT,2,8,3,positive_QTL,R,0.0776190476190514,0.00576834677914858,Inf,13.4560300534685,2.83757295459483e-41
QTL fixation,CV - GW,20X,Chr,200,8,3,positive_QTL,R,-0.015567309421621,0.00576834677914835,Inf,-2.69874714847143,0.00696010358142362
QTL fixation,CV - GW,20X,Peri,200,8,3,positive_QTL,R,-0.0119541291334397,0.0057683467791481,Inf,-2.07236658805821,0.0382312668364187
QTL fixation,CV - GW,20X,Chr,2,2,4,positive_QTL,R,0.178571428570672,0.00576834677914857,Inf,30.9571243560065,2.03737060759463e-210
QTL fixation,CV - GW,2X,Chr,2,2,4,positive_QTL,R,0.190952380952522,0.00576834677914855,Inf,33.1034849781878,2.64778405182079e-240
QTL fixation,CV - GW,20X,Peri,2,2,4,positive_QTL,R,0.178333333333335,0.00576834677914854,Inf,30.9158481903299,7.31502930644646e-210
QTL fixation,CV - GW,2X,Peri,2,2,4,positive_QTL,R,0.181190476190482,0.00576834677914831,Inf,31.4111621800302,1.42455531716078e-216
QTL fixation,CV - GW,20X,WT,2,2,4,positive_QTL,R,0.16452380952382,0.00576834677914847,Inf,28.5218305734572,6.28166689616432e-179
QTL fixation,CV - GW,2X,WT,2,2,4,positive_QTL,R,0.184047619047631,0.00576834677914833,Inf,31.9064761697293,2.17121018524565e-223
QTL fixation,CV - GW,20X,Chr,2,8,4,positive_QTL,R,0.0804761904758172,0.00576834677914854,Inf,13.9513440431014,3.08731959514697e-44
QTL fixation,CV - GW,2X,Chr,2,8,4,positive_QTL,R,0.07880952380956,0.00576834677914859,Inf,13.662410882515,1.70252304257283e-42
QTL fixation,CV - GW,20X,Peri,2,8,4,positive_QTL,R,0.0785714285714475,0.00576834677914857,Inf,13.6211347167039,2.99871964759154e-42
QTL fixation,CV - GW,2X,Peri,2,8,4,positive_QTL,R,0.0780952380952425,0.00576834677914824,Inf,13.5385823850858,9.25578938795341e-42
QTL fixation,CV - GW,20X,WT,2,8,4,positive_QTL,R,0.0780952380952648,0.00576834677914836,Inf,13.5385823850893,9.25578938750067e-42
QTL fixation,CV - GW,2X,WT,2,8,4,positive_QTL,R,0.0738095238095252,0.00576834677914855,Inf,12.7956114005372,1.73481736344896e-37
QTL fixation,CV - GW,20X,Chr,200,8,4,positive_QTL,R,-0.0195496346831726,0.00576834677914867,Inf,-3.38912264322254,0.000701166424545608
QTL fixation,CV - GW,20X,Chr,2,2,5,positive_QTL,R,0.197142857143088,0.00576834677914853,Inf,34.1766652892163,5.37291123728314e-256
QTL fixation,CV - GW,2X,Chr,2,2,5,positive_QTL,R,0.206904761904683,0.00576834677914856,Inf,35.8689880872979,9.30361319636431e-282
QTL fixation,CV - GW,20X,Peri,2,2,5,positive_QTL,R,0.198571428571375,0.00576834677914852,Inf,34.4243222840161,1.09107116452046e-259
QTL fixation,CV - GW,2X,Peri,2,2,5,positive_QTL,R,0.209761904761912,0.00576834677914864,Inf,36.3643020770105,1.56162253830841e-289
QTL fixation,CV - GW,20X,WT,2,2,5,positive_QTL,R,0.193809523809469,0.00576834677914852,Inf,33.5987989678523,1.74666171269411e-247
QTL fixation,CV - GW,2X,WT,2,2,5,positive_QTL,R,0.196428571428578,0.00576834677914849,Inf,34.052836791753,3.68474611027604e-254
QTL fixation,CV - GW,20X,Chr,2,8,5,positive_QTL,R,0.143571428571382,0.00576834677914847,Inf,24.8895279823271,9.66015672646514e-137
QTL fixation,CV - GW,2X,Chr,2,8,5,positive_QTL,R,0.125476190476158,0.00576834677914853,Inf,21.7525393809072,6.53600294548534e-105
QTL fixation,CV - GW,20X,Peri,2,8,5,positive_QTL,R,0.1397619047619,0.0057683467791484,Inf,24.2291093294036,1.09808217526342e-129
QTL fixation,CV - GW,2X,Peri,2,8,5,positive_QTL,R,0.120476190476192,0.00576834677914864,Inf,20.885739898941,7.21780593860933e-97
QTL fixation,CV - GW,20X,WT,2,8,5,positive_QTL,R,0.130952380952386,0.00576834677914856,Inf,22.7018911945019,4.29133598775529e-114
QTL fixation,CV - GW,2X,WT,2,8,5,positive_QTL,R,0.106428571428573,0.00576834677914807,Inf,18.45044611626,5.17164040187648e-76
QTL fixation,CV - GW,20X,Chr,200,8,5,positive_QTL,R,-0.0122884125798554,0.00576834677914849,Inf,-2.13031793169505,0.0331453741110368
