response,contrast,H2,Recombination,Map_type,QTL,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,large_neg - small_neg,2,2X,WT,2,3,GW,DV,-0.108413636363634,0.00754599282974149,Inf,-14.3670473600686,0
QTL AF,med_neg - small_neg,2,2X,WT,2,3,GW,DV,-0.0964593181818181,0.00754599282974155,Inf,-12.7828531457963,0
QTL AF,large_neg - med_neg,8,2X,WT,2,3,GW,DV,0.160664204545453,0.00754599282974139,Inf,21.2913274860558,0
QTL AF,large_neg - small_neg,8,2X,WT,2,3,GW,DV,0.14881818181818,0.00754599282974158,Inf,19.7214846576096,0
QTL AF,large_neg - med_neg,2,20X,Chr,200,3,GW,DV,-0.0238145027602638,0.00754599282974123,Inf,-3.15591378067616,0.00456012579838916
QTL AF,large_neg - small_neg,2,20X,Chr,200,3,GW,DV,-0.0342715796410691,0.00754599282974124,Inf,-4.5416925796687,1.66334315461203e-05
QTL AF,large_neg - med_neg,8,20X,Chr,200,3,GW,DV,-0.0338968405502905,0.00754599282974135,Inf,-4.49203190555541,2.10157990422344e-05
QTL AF,large_neg - small_neg,8,20X,Chr,200,3,GW,DV,-0.0551318873239693,0.00754599282974134,Inf,-7.30611445940894,8.46100967066832e-13
QTL AF,med_neg - small_neg,8,20X,Chr,200,3,GW,DV,-0.0212350467736788,0.00754599282974143,Inf,-2.81408255385348,0.0135631255388105
QTL AF,large_neg - med_neg,2,2X,Chr,200,3,GW,DV,-0.0249576285552847,0.00754599282974126,Inf,-3.30740157304661,0.00270894475002781
QTL AF,large_neg - small_neg,2,2X,Chr,200,3,GW,DV,-0.0395433416372023,0.00754599282974146,Inf,-5.24030999358332,4.80037966932301e-07
QTL AF,large_neg - med_neg,8,2X,Chr,200,3,GW,DV,-0.036931543357683,0.00754599282974159,Inf,-4.89419274454144,2.9509793089133e-06
QTL AF,large_neg - small_neg,8,2X,Chr,200,3,GW,DV,-0.0603154490790136,0.0075459928297415,Inf,-7.99304351857962,4.41868763800812e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,3,GW,DV,-0.0233839057213307,0.00754599282974166,Inf,-3.09885077403807,0.00551534437789647
QTL AF,large_neg - med_neg,2,20X,Peri,200,3,GW,DV,-0.0223248776219764,0.00754599282974135,Inf,-2.95850766435748,0.00868224483412239
QTL AF,large_neg - small_neg,2,20X,Peri,200,3,GW,DV,-0.0357542011164535,0.00754599282974137,Inf,-4.73817056591067,6.43994682403282e-06
QTL AF,large_neg - med_neg,8,20X,Peri,200,3,GW,DV,-0.0381850657682282,0.00754599282974152,Inf,-5.06031036999226,1.25249036220243e-06
QTL AF,large_neg - small_neg,8,20X,Peri,200,3,GW,DV,-0.060916863549917,0.00754599282974156,Inf,-8.07274336517006,3.98570065840431e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,3,GW,DV,-0.0227317977816888,0.00754599282974161,Inf,-3.01243299517781,0.0073103561708987
QTL AF,large_neg - med_neg,2,2X,Peri,200,3,GW,DV,-0.0258567506896169,0.0075459928297411,Inf,-3.42655383764843,0.0017696110216453
QTL AF,large_neg - small_neg,2,2X,Peri,200,3,GW,DV,-0.0400307552505717,0.0075459928297414,Inf,-5.30490237053982,3.37651094195479e-07
QTL AF,large_neg - med_neg,8,2X,Peri,200,3,GW,DV,-0.0370855518566226,0.00754599282974166,Inf,-4.91460205348383,2.65992173442697e-06
QTL AF,large_neg - small_neg,8,2X,Peri,200,3,GW,DV,-0.0594016731435047,0.00754599282974172,Inf,-7.87194932247741,5.41788836017076e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,3,GW,DV,-0.0223161212868821,0.00754599282974247,Inf,-2.95734726899332,0.00871415435852663
QTL AF,large_neg - med_neg,2,20X,WT,200,3,GW,DV,-0.0244418989055926,0.00754599282974139,Inf,-3.23905673608097,0.00343622490172435
QTL AF,large_neg - small_neg,2,20X,WT,200,3,GW,DV,-0.0380996711974259,0.00754599282974137,Inf,-5.04899382454512,1.32892595039458e-06
QTL AF,large_neg - med_neg,8,20X,WT,200,3,GW,DV,-0.0358539156778137,0.00754599282974128,Inf,-4.75138480605248,6.03362303752686e-06
QTL AF,large_neg - small_neg,8,20X,WT,200,3,GW,DV,-0.059866324493914,0.00754599282974145,Inf,-7.93352522917322,4.86277684785819e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,3,GW,DV,-0.0240124088161004,0.00754599282974148,Inf,-3.18214042312084,0.00417385094497491
QTL AF,large_neg - med_neg,2,2X,WT,200,3,GW,DV,-0.0286878185848669,0.00754599282974132,Inf,-3.80172884233317,0.000422156980061983
QTL AF,large_neg - small_neg,2,2X,WT,200,3,GW,DV,-0.0414089198905764,0.00754599282974143,Inf,-5.48753766732579,1.22133668178925e-07
QTL AF,large_neg - med_neg,8,2X,WT,200,3,GW,DV,-0.0379108913626451,0.00754599282974147,Inf,-5.02397659499816,1.51419176164236e-06
QTL AF,large_neg - small_neg,8,2X,WT,200,3,GW,DV,-0.0628020306149358,0.00754599282974134,Inf,-8.32256696128991,3.2085445411667e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,3,GW,DV,-0.0248911392522907,0.00754599282974154,Inf,-3.29859036629156,0.00279402175650156
QTL AF,large_neg - med_neg,2,20X,Chr,2,4,GW,DV,0.0559703409090997,0.00754599282974149,Inf,7.4172268874283,3.78586051397178e-13
QTL AF,large_neg - small_neg,2,20X,Chr,2,4,GW,DV,-0.0653318181818086,0.00754599282974156,Inf,-8.65781609602272,2.53130849614536e-14
QTL AF,med_neg - small_neg,2,20X,Chr,2,4,GW,DV,-0.121302159090908,0.00754599282974169,Inf,-16.0750429834507,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,4,GW,DV,0.0980799999999956,0.00754599282974137,Inf,12.9976269806974,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,4,GW,DV,0.160988636363627,0.00754599282974138,Inf,21.3343214068684,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,4,GW,DV,0.0629086363636314,0.00754599282974151,Inf,8.33669442617087,3.2085445411667e-14
QTL AF,large_neg - med_neg,2,2X,Chr,2,4,GW,DV,0.0677840909090789,0.00754599282974142,Inf,8.98279291254001,1.99840144432528e-14
QTL AF,large_neg - small_neg,2,2X,Chr,2,4,GW,DV,-0.0406227272727384,0.00754599282974131,Inf,-5.38335089752941,2.19029685610828e-07
QTL AF,med_neg - small_neg,2,2X,Chr,2,4,GW,DV,-0.108406818181817,0.00754599282974149,Inf,-14.3661438100692,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,4,GW,DV,0.0926030681818189,0.00754599282974142,Inf,12.271820325198,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,4,GW,DV,0.185686363636366,0.00754599282974137,Inf,24.6072806887003,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,4,GW,DV,0.0930832954545466,0.00754599282974143,Inf,12.3354603635021,0
QTL AF,large_neg - med_neg,2,20X,Peri,2,4,GW,DV,0.0488690909090762,0.00754599282974143,Inf,6.47616450369073,2.82235901316597e-10
QTL AF,large_neg - small_neg,2,20X,Peri,2,4,GW,DV,-0.051509090909107,0.00754599282974146,Inf,-6.82601906353412,2.62136978790295e-11
QTL AF,med_neg - small_neg,2,20X,Peri,2,4,GW,DV,-0.100378181818183,0.00754599282974146,Inf,-13.3021835672248,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,4,GW,DV,0.0973043181818294,0.00754599282974143,Inf,12.8948331090799,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,4,GW,DV,0.162970454545468,0.00754599282974147,Inf,21.5969532734172,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,4,GW,DV,0.0656661363636384,0.00754599282974154,Inf,8.70212016433728,2.46469511466785e-14
QTL AF,large_neg - med_neg,2,2X,Peri,2,4,GW,DV,0.0623800000000087,0.0075459928297415,Inf,8.26663918287154,3.39728245535298e-14
QTL AF,large_neg - small_neg,2,2X,Peri,2,4,GW,DV,-0.0320340909090811,0.00754599282974147,Inf,-4.24517908138254,6.48383279236997e-05
QTL AF,med_neg - small_neg,2,2X,Peri,2,4,GW,DV,-0.0944140909090899,0.00754599282974155,Inf,-12.511818264254,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,4,GW,DV,0.0855982954545448,0.00754599282974161,Inf,11.3435431739571,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,4,GW,DV,0.171727272727271,0.0075459928297415,Inf,22.7574126562156,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,4,GW,DV,0.0861289772727266,0.0075459928297418,Inf,11.4138694822579,0
QTL AF,large_neg - med_neg,2,20X,WT,2,4,GW,DV,0.0514931818181597,0.00754599282974144,Inf,6.82391078019671,2.66010546923212e-11
QTL AF,large_neg - small_neg,2,20X,WT,2,4,GW,DV,-0.0512000000000244,0.00754599282974137,Inf,-6.78505813022079,3.48340245537315e-11
QTL AF,med_neg - small_neg,2,20X,WT,2,4,GW,DV,-0.102693181818184,0.00754599282974144,Inf,-13.6089689104174,0
QTL AF,large_neg - med_neg,8,20X,WT,2,4,GW,DV,0.0968815909091006,0.00754599282974155,Inf,12.8388130091052,0
QTL AF,large_neg - small_neg,8,20X,WT,2,4,GW,DV,0.159613636363647,0.0075459928297414,Inf,21.152105490288,0
QTL AF,med_neg - small_neg,8,20X,WT,2,4,GW,DV,0.0627320454545462,0.0075459928297415,Inf,8.31329248118239,3.26405569239796e-14
QTL AF,large_neg - med_neg,2,2X,WT,2,4,GW,DV,0.0639784090909143,0.00754599282974134,Inf,8.47846142110731,2.90878432451791e-14
QTL AF,large_neg - small_neg,2,2X,WT,2,4,GW,DV,-0.0392068181818128,0.00754599282974136,Inf,-5.19571368094669,6.1058489964072e-07
QTL AF,med_neg - small_neg,2,2X,WT,2,4,GW,DV,-0.103185227272727,0.00754599282974131,Inf,-13.6741751020541,0
QTL AF,large_neg - med_neg,8,2X,WT,2,4,GW,DV,0.0991148863636361,0.00754599282974147,Inf,13.1347708114681,0
QTL AF,large_neg - small_neg,8,2X,WT,2,4,GW,DV,0.179238636363636,0.00754599282974121,Inf,23.7528235724262,0
QTL AF,med_neg - small_neg,8,2X,WT,2,4,GW,DV,0.0801237500000004,0.00754599282974138,Inf,10.6180527609574,2.78665979180914e-14
QTL AF,large_neg - med_neg,2,20X,Chr,200,4,GW,DV,-0.0253516274870653,0.00754599282974142,Inf,-3.35961457412809,0.00225178058671049
QTL AF,large_neg - small_neg,2,20X,Chr,200,4,GW,DV,-0.0426074687284578,0.00754599282974131,Inf,-5.64637015828155,4.91206650909959e-08
QTL AF,large_neg - med_neg,8,20X,Chr,200,4,GW,DV,-0.0420096418001713,0.00754599282974144,Inf,-5.56714573523002,7.76084788656206e-08
QTL AF,large_neg - small_neg,8,20X,Chr,200,4,GW,DV,-0.0668937111788038,0.00754599282974143,Inf,-8.86479919715164,2.16493489801906e-14
QTL AF,med_neg - small_neg,8,20X,Chr,200,4,GW,DV,-0.0248840693786325,0.00754599282974152,Inf,-3.29765346192157,0.00280321095157687
QTL AF,large_neg - med_neg,2,2X,Chr,200,4,GW,DV,-0.0302955629866977,0.00754599282974148,Inf,-4.01478820219547,0.00017581380714693
QTL AF,large_neg - small_neg,2,2X,Chr,200,4,GW,DV,-0.0457432110406497,0.00754599282974138,Inf,-6.06192081979721,4.03379019076056e-09
QTL AF,large_neg - med_neg,8,2X,Chr,200,4,GW,DV,-0.0387570265166299,0.00754599282974152,Inf,-5.13610698964281,8.39582424472241e-07
QTL AF,large_neg - small_neg,8,2X,Chr,200,4,GW,DV,-0.0618352654995261,0.00754599282974135,Inf,-8.19445060374455,3.56381590904675e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,4,GW,DV,-0.0230782389828961,0.00754599282974159,Inf,-3.05834361410153,0.00629996785672216
QTL AF,large_neg - med_neg,2,20X,Peri,200,4,GW,DV,-0.0271908155013058,0.00754599282974139,Inf,-3.60334499578866,0.000916551290970125
QTL AF,large_neg - small_neg,2,20X,Peri,200,4,GW,DV,-0.0423077648899902,0.00754599282974138,Inf,-5.60665320582345,6.18275474151275e-08
QTL AF,large_neg - med_neg,8,20X,Peri,200,4,GW,DV,-0.0439448877506905,0.00754599282974134,Inf,-5.82360581863909,1.72675101994813e-08
QTL AF,large_neg - small_neg,8,20X,Peri,200,4,GW,DV,-0.0711400396264897,0.0075459928297416,Inf,-9.42752547366597,2.74225087082414e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,4,GW,DV,-0.0271951518757992,0.00754599282974144,Inf,-3.60391965502716,0.000914546939053351
QTL AF,large_neg - med_neg,2,2X,Peri,200,4,GW,DV,-0.0259250897182586,0.00754599282974171,Inf,-3.43561017127895,0.00171226261017743
QTL AF,large_neg - small_neg,2,2X,Peri,200,4,GW,DV,-0.0435634057823711,0.0075459928297415,Inf,-5.77305157389918,2.3339725818694e-08
QTL AF,large_neg - med_neg,8,2X,Peri,200,4,GW,DV,-0.0411652901421005,0.00754599282974175,Inf,-5.45525169065252,1.46532966538437e-07
QTL AF,large_neg - small_neg,8,2X,Peri,200,4,GW,DV,-0.0638669367524141,0.00754599282974142,Inf,-8.46368903250107,2.95319324550292e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,4,GW,DV,-0.0227016466103136,0.00754599282974213,Inf,-3.00843734184802,0.00740486139897867
QTL AF,large_neg - med_neg,2,20X,WT,200,4,GW,DV,-0.027603169857782,0.00754599282974149,Inf,-3.65799046998666,0.000743204587566493
QTL AF,large_neg - small_neg,2,20X,WT,200,4,GW,DV,-0.0471561721848658,0.00754599282974139,Inf,-6.24916737251682,1.23767929238738e-09
QTL AF,med_neg - small_neg,2,20X,WT,200,4,GW,DV,-0.0195530023270838,0.00754599282974149,Inf,-2.59117690253009,0.0258940274244406
QTL AF,large_neg - med_neg,8,20X,WT,200,4,GW,DV,-0.0381582550249788,0.00754599282974162,Inf,-5.05675739242457,1.27601968791247e-06
QTL AF,large_neg - small_neg,8,20X,WT,200,4,GW,DV,-0.0650453799980789,0.00754599282974134,Inf,-8.61985711697377,2.58681964737661e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,4,GW,DV,-0.0268871249731002,0.00754599282974168,Inf,-3.56309972454885,0.00106754887281213
QTL AF,large_neg - med_neg,2,2X,WT,200,4,GW,DV,-0.0289813901068786,0.00754599282974127,Inf,-3.84063313612668,0.000360963017483118
QTL AF,large_neg - small_neg,2,2X,WT,200,4,GW,DV,-0.0466398623013635,0.00754599282974131,Inf,-6.18074564257999,1.9134984707847e-09
QTL AF,large_neg - med_neg,8,2X,WT,200,4,GW,DV,-0.0390711168970407,0.00754599282974169,Inf,-5.17773045622919,6.72410891744413e-07
QTL AF,large_neg - small_neg,8,2X,WT,200,4,GW,DV,-0.0617665057554253,0.00754599282974143,Inf,-8.18533851662059,3.61932706027801e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,4,GW,DV,-0.0226953888583847,0.00754599282974178,Inf,-3.00760806039108,0.00742461310142539
QTL AF,large_neg - small_neg,2,20X,Chr,2,5,GW,DV,-0.123545454545459,0.00754599282974208,Inf,-16.3723259924807,0
QTL AF,med_neg - small_neg,2,20X,Chr,2,5,GW,DV,-0.133073863636376,0.0075459928297415,Inf,-17.6350371169031,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,5,GW,DV,0.151613522727269,0.00754599282974148,Inf,20.0919250982728,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,5,GW,DV,0.128074999999988,0.00754599282974148,Inf,16.9725843755375,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,5,GW,DV,-0.023538522727281,0.0075459928297415,Inf,-3.11934072273528,0.00515321929415669
QTL AF,large_neg - med_neg,2,2X,Chr,2,5,GW,DV,0.0186489772727024,0.0075459928297414,Inf,2.47137489969513,0.03589012397492
QTL AF,large_neg - small_neg,2,2X,Chr,2,5,GW,DV,-0.125481818181839,0.00754599282974139,Inf,-16.6289341923665,0
QTL AF,med_neg - small_neg,2,2X,Chr,2,5,GW,DV,-0.144130795454541,0.00754599282974139,Inf,-19.1003090920616,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,5,GW,DV,0.163437159090912,0.00754599282974153,Inf,21.6588012708873,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,5,GW,DV,0.147329545454551,0.00754599282974148,Inf,19.524209574368,0
QTL AF,large_neg - small_neg,2,20X,Peri,2,5,GW,DV,-0.13271136363639,0.00754599282974149,Inf,-17.5869983752604,0
QTL AF,med_neg - small_neg,2,20X,Peri,2,5,GW,DV,-0.139444318181815,0.00754599282974141,Inf,-18.4792539998469,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,5,GW,DV,0.161613409090908,0.00754599282974155,Inf,21.4171167051643,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,5,GW,DV,0.111081818181819,0.00754599282974146,Inf,14.7206365932401,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,5,GW,DV,-0.0505315909090883,0.00754599282974157,Inf,-6.69648011192436,6.40689723496735e-11
QTL AF,large_neg - small_neg,2,2X,Peri,2,5,GW,DV,-0.10067272727272,0.00754599282974147,Inf,-13.3412169272057,0
QTL AF,med_neg - small_neg,2,2X,Peri,2,5,GW,DV,-0.108540227272727,0.00754599282974141,Inf,-14.383823271728,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,5,GW,DV,0.168382727272731,0.00754599282974175,Inf,22.3141912630857,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,5,GW,DV,0.141020454545457,0.00754599282974163,Inf,18.6881246414179,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,5,GW,DV,-0.0273622727272736,0.00754599282974179,Inf,-3.62606662166811,0.000840340447376242
QTL AF,large_neg - small_neg,2,20X,WT,2,5,GW,DV,-0.126877272727289,0.00754599282974155,Inf,-16.8138607589473,0
QTL AF,med_neg - small_neg,2,20X,WT,2,5,GW,DV,-0.129700340909095,0.00754599282974139,Inf,-17.1879756362743,0
QTL AF,large_neg - med_neg,8,20X,WT,2,5,GW,DV,0.15812545454546,0.00754599282974145,Inf,20.9548906437111,0
QTL AF,large_neg - small_neg,8,20X,WT,2,5,GW,DV,0.138581818181823,0.00754599282974145,Inf,18.3649549249004,0
QTL AF,med_neg - small_neg,8,20X,WT,2,5,GW,DV,-0.0195436363636368,0.00754599282974144,Inf,-2.58993571881071,0.0259837231119577
QTL AF,large_neg - small_neg,2,2X,WT,2,5,GW,DV,-0.129311363636355,0.00754599282974147,Inf,-17.136428108796,0
QTL AF,med_neg - small_neg,2,2X,WT,2,5,GW,DV,-0.12627784090909,0.00754599282974131,Inf,-16.7344236548153,0
QTL AF,large_neg - med_neg,8,2X,WT,2,5,GW,DV,0.164809772727273,0.00754599282974151,Inf,21.8407009449702,0
QTL AF,large_neg - small_neg,8,2X,WT,2,5,GW,DV,0.155754545454546,0.00754599282974148,Inf,20.6406961905213,0
QTL AF,large_neg - small_neg,2,20X,Chr,200,5,GW,DV,-0.0261488352005169,0.00754599282974149,Inf,-3.46526107173795,0.00153630773097935
QTL AF,large_neg - med_neg,8,20X,Chr,200,5,GW,DV,-0.0342013465667522,0.00754599282974145,Inf,-4.53238524584234,1.73818762534417e-05
QTL AF,large_neg - small_neg,8,20X,Chr,200,5,GW,DV,-0.0519326614541507,0.00754599282974143,Inf,-6.88215091451793,1.77095005327033e-11
QTL AF,med_neg - small_neg,8,20X,Chr,200,5,GW,DV,-0.0177313148873985,0.00754599282974144,Inf,-2.34976566867557,0.0492374795252585
QTL AF,large_neg - small_neg,2,2X,Chr,200,5,GW,DV,-0.0273388139470706,0.00754599282974143,Inf,-3.62295784847803,0.00085040684115234
QTL AF,large_neg - med_neg,8,2X,Chr,200,5,GW,DV,-0.0325672692384299,0.00754599282974161,Inf,-4.31583622900753,4.72533491154836e-05
QTL AF,large_neg - small_neg,8,2X,Chr,200,5,GW,DV,-0.0514306618049673,0.00754599282974146,Inf,-6.81562558637223,2.81786816103136e-11
QTL AF,med_neg - small_neg,8,2X,Chr,200,5,GW,DV,-0.0188633925665374,0.00754599282974153,Inf,-2.49978935736459,0.0332606623567415
QTL AF,large_neg - med_neg,2,20X,Peri,200,5,GW,DV,-0.0187553690026183,0.00754599282974147,Inf,-2.48547400266491,0.0345639978698942
QTL AF,large_neg - small_neg,2,20X,Peri,200,5,GW,DV,-0.0261149507260387,0.00754599282974135,Inf,-3.46077067859258,0.00156183243871821
QTL AF,large_neg - med_neg,8,20X,Peri,200,5,GW,DV,-0.0337033161392847,0.00754599282974162,Inf,-4.46638592160426,2.36911204668511e-05
QTL AF,large_neg - small_neg,8,20X,Peri,200,5,GW,DV,-0.0519132745874991,0.00754599282974147,Inf,-6.87958175402582,1.80314652098446e-11
QTL AF,med_neg - small_neg,8,20X,Peri,200,5,GW,DV,-0.0182099584482144,0.00754599282974156,Inf,-2.41319583242143,0.0418313018272404
QTL AF,large_neg - med_neg,2,2X,Peri,200,5,GW,DV,-0.0179105536481048,0.00754599282974142,Inf,-2.37351850872598,0.0463444466849664
QTL AF,large_neg - small_neg,2,2X,Peri,200,5,GW,DV,-0.0270932234312803,0.00754599282974144,Inf,-3.59041202961343,0.000962756886459415
QTL AF,large_neg - med_neg,8,2X,Peri,200,5,GW,DV,-0.0316405889095826,0.0075459928297423,Inf,-4.19303193409782,8.16341420075695e-05
QTL AF,large_neg - small_neg,8,2X,Peri,200,5,GW,DV,-0.0529592194098138,0.00754599282974168,Inf,-7.01819105911167,6.76558808976324e-12
QTL AF,med_neg - small_neg,8,2X,Peri,200,5,GW,DV,-0.0213186305002312,0.00754599282974187,Inf,-2.82515912501343,0.0131168207161371
QTL AF,large_neg - med_neg,2,20X,WT,200,5,GW,DV,-0.0197543405675956,0.00754599282974142,Inf,-2.61785838037598,0.0240297787851398
QTL AF,large_neg - small_neg,2,20X,WT,200,5,GW,DV,-0.0296454975362478,0.00754599282974142,Inf,-3.92864109536448,0.000251891366785717
QTL AF,large_neg - med_neg,8,20X,WT,200,5,GW,DV,-0.0344804316502695,0.00754599282974158,Inf,-4.56936978714971,1.45855476725298e-05
QTL AF,large_neg - small_neg,8,20X,WT,200,5,GW,DV,-0.0515364214120045,0.00754599282974146,Inf,-6.82964091999676,2.55605536736425e-11
QTL AF,large_neg - med_neg,2,2X,WT,200,5,GW,DV,-0.0184303783648296,0.00754599282974147,Inf,-2.44240602670452,0.0387516725197516
QTL AF,large_neg - small_neg,2,2X,WT,200,5,GW,DV,-0.0265727226207182,0.00754599282974139,Inf,-3.52143491522889,0.0012480079756535
QTL AF,large_neg - med_neg,8,2X,WT,200,5,GW,DV,-0.0325246954825262,0.00754599282974145,Inf,-4.31019432649535,4.84709933119554e-05
QTL AF,large_neg - small_neg,8,2X,WT,200,5,GW,DV,-0.0506115718861188,0.0075459928297412,Inf,-6.70707924431656,5.95868909769592e-11
QTL AF,med_neg - small_neg,8,2X,WT,200,5,GW,DV,-0.0180868764035926,0.00754599282974154,Inf,-2.39688491782096,0.0436394421008601
QTL AF,large_neg - med_neg,2,20X,Chr,2,1,CV,R,0.0333801136360691,0.00754599282972672,Inf,4.42355491043821,2.88983352643157e-05
QTL AF,med_neg - small_neg,2,20X,Chr,2,1,CV,R,-0.0380142045455185,0.00754599282974117,Inf,-5.03766772686192,1.40992020758457e-06
QTL AF,large_neg - small_neg,8,20X,Chr,2,1,CV,R,0.0587909090909731,0.00754599282973961,Inf,7.79101046309924,3.70814490224802e-14
QTL AF,med_neg - small_neg,8,20X,Chr,2,1,CV,R,0.0554393181818874,0.00754599282974118,Inf,7.34685540163558,6.29607477264926e-13
QTL AF,large_neg - med_neg,2,2X,Chr,2,1,CV,R,0.0342472727271501,0.00754599282973922,Inf,4.53847141123425,1.68889032263753e-05
QTL AF,med_neg - small_neg,2,2X,Chr,2,1,CV,R,-0.0315290909091327,0.00754599282974102,Inf,-4.17825614475369,8.7097781961698e-05
QTL AF,large_neg - small_neg,8,2X,Chr,2,1,CV,R,0.0559818181816513,0.0075459928297413,Inf,7.41874786323784,3.74478226206065e-13
QTL AF,med_neg - small_neg,8,2X,Chr,2,1,CV,R,0.0530079545454356,0.0075459928297414,Inf,7.02464947177166,6.46049880259625e-12
QTL AF,large_neg - med_neg,2,20X,Peri,2,1,CV,R,0.0302776136364367,0.00754599282974067,Inf,4.01240954233418,0.000177585483478793
QTL AF,med_neg - small_neg,2,20X,Peri,2,1,CV,R,-0.0333617045454463,0.00754599282974157,Inf,-4.42111532546856,2.92256459953899e-05
QTL AF,large_neg - small_neg,8,20X,Peri,2,1,CV,R,0.0571659090908114,0.0075459928297416,Inf,7.57566437984132,1.26010313294955e-13
QTL AF,med_neg - small_neg,8,20X,Peri,2,1,CV,R,0.0542459090908948,0.0075459928297415,Inf,7.18870403336351,1.98407956730762e-12
QTL AF,large_neg - med_neg,2,2X,Peri,2,1,CV,R,0.0356156818181114,0.00754599282974093,Inf,4.71981389615688,7.0481997828109e-06
QTL AF,med_neg - small_neg,2,2X,Peri,2,1,CV,R,-0.0240634090909156,0.00754599282974142,Inf,-3.18889901353646,0.00407926811021642
QTL AF,large_neg - small_neg,8,2X,Peri,2,1,CV,R,0.0610363636363873,0.00754599282974148,Inf,8.08857959628863,3.93018950717305e-14
QTL AF,med_neg - small_neg,8,2X,Peri,2,1,CV,R,0.0579951136363651,0.00754599282974156,Inf,7.6855511189707,6.36157793110215e-14
QTL AF,large_neg - med_neg,2,20X,WT,2,1,CV,R,0.0349194318182405,0.00754599282974069,Inf,4.62754638204982,1.10388929529526e-05
QTL AF,med_neg - small_neg,2,20X,WT,2,1,CV,R,-0.0378921590908653,0.00754599282974175,Inf,-5.02149418185469,1.53387747892086e-06
QTL AF,large_neg - small_neg,8,20X,WT,2,1,CV,R,0.0568772727271831,0.00754599282974125,Inf,7.53741409652697,1.63202784619898e-13
QTL AF,med_neg - small_neg,8,20X,WT,2,1,CV,R,0.054394659090907,0.00754599282974147,Inf,7.20841648252276,1.71973546514437e-12
QTL AF,large_neg - med_neg,2,2X,WT,2,1,CV,R,0.0360526136363091,0.00754599282974139,Inf,4.77771639196544,5.29610505428657e-06
QTL AF,med_neg - small_neg,2,2X,WT,2,1,CV,R,-0.0358639772727304,0.00754599282974144,Inf,-4.75271817531787,5.99401825451817e-06
QTL AF,large_neg - small_neg,8,2X,WT,2,1,CV,R,0.0535295454545677,0.00754599282974137,Inf,7.09377104674539,3.93773902374051e-12
QTL AF,med_neg - small_neg,8,2X,WT,2,1,CV,R,0.0509914772727303,0.00754599282974128,Inf,6.7574245593974,4.21609414047452e-11
QTL AF,large_neg - small_neg,2,20X,Chr,200,1,CV,R,-0.0181786413231619,0.00754599282973965,Inf,-2.40904566613392,0.0422852413226519
QTL AF,large_neg - small_neg,8,20X,Chr,200,1,CV,R,-0.0292274782843625,0.00754599282974113,Inf,-3.87324490545072,0.000316192228393186
QTL AF,large_neg - small_neg,8,2X,Chr,200,1,CV,R,-0.0230165619243903,0.00754599282974157,Inf,-3.05017012919406,0.00647003898875509
QTL AF,large_neg - small_neg,2,20X,Peri,200,1,CV,R,-0.0189932145276881,0.00754599282974131,Inf,-2.51699345019643,0.0317502857031404
QTL AF,large_neg - small_neg,8,20X,Peri,200,1,CV,R,-0.0265830289192145,0.00754599282974134,Inf,-3.52280071277589,0.00124166880101861
QTL AF,large_neg - small_neg,8,2X,Peri,200,1,CV,R,-0.0230684724860048,0.00754599282974157,Inf,-3.0570493514231,0.00632662595317068
QTL AF,large_neg - small_neg,2,20X,WT,200,1,CV,R,-0.0198929362893777,0.0075459928297415,Inf,-2.63622517781523,0.0228153668502613
QTL AF,large_neg - small_neg,8,20X,WT,200,1,CV,R,-0.0232651554090038,0.00754599282974141,Inf,-3.08311390348897,0.00580898024236065
