response,contrast,Recombination,Map_type,QTL,Repulsion,Matrix,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,2 - 8,20X,Chr,2,4,GW,med_neg,R,-0.0529912499999913,0.00754599282974143,Inf,-7.022435774274,2.18033239692789e-12
QTL AF,2 - 8,2X,Chr,2,4,GW,med_neg,R,-0.0448074999999996,0.00754599282974155,Inf,-5.93791976893971,2.8866123455182e-09
QTL AF,2 - 8,20X,Peri,2,4,GW,med_neg,R,-0.0526562500000025,0.00754599282974153,Inf,-6.97804135096245,2.99323570162286e-12
QTL AF,2 - 8,2X,Peri,2,4,GW,med_neg,R,-0.0556762500000004,0.0075459928297414,Inf,-7.37825376411183,1.60379069080812e-13
QTL AF,2 - 8,20X,WT,2,4,GW,med_neg,R,-0.0713812500000026,0.00754599282974156,Inf,-9.45949083315618,3.09446321991926e-21
QTL AF,2 - 8,2X,WT,2,4,GW,med_neg,R,-0.0577325000000004,0.00754599282974198,Inf,-7.65074938481944,1.99811425018318e-14
QTL AF,2 - 8,20X,Chr,2,5,GW,med_neg,R,0.0271412500000094,0.00754599282974152,Inf,3.59677654251616,0.00032218503100514
QTL AF,2 - 8,2X,Chr,2,5,GW,med_neg,R,0.017425,0.00754599282974152,Inf,2.30917261560621,0.0209340045139855
QTL AF,2 - 8,20X,Peri,2,5,GW,med_neg,R,0.0224549999999982,0.00754599282974152,Inf,2.9757515686332,0.00292271522620036
QTL AF,2 - 8,2X,Peri,2,5,GW,med_neg,R,0.0390424999999992,0.00754599282974098,Inf,5.17393812595756,2.29210755325684e-07
QTL AF,2 - 8,2X,WT,2,5,GW,med_neg,R,0.0224287499999995,0.00754599282974133,Inf,2.97227290113504,0.00295603805836987
QTL AF,2 - 8,20X,Chr,2,1,CV,small_neg,R,0.0560772727274467,0.00754599282974126,Inf,7.43139756327723,1.07456203295612e-13
QTL AF,2 - 8,2X,Chr,2,1,CV,small_neg,R,0.0467545454545183,0.00754599282974123,Inf,6.1959435304846,5.79368973109569e-10
QTL AF,2 - 8,20X,Peri,2,1,CV,small_neg,R,0.0521113636363355,0.00754599282974161,Inf,6.90583264682481,4.99098087204649e-12
QTL AF,2 - 8,2X,Peri,2,1,CV,small_neg,R,0.0424772727272834,0.00754599282974146,Inf,5.62911649741638,1.81135031236639e-08
QTL AF,2 - 8,20X,WT,2,1,CV,small_neg,R,0.0523818181818045,0.00754599282974151,Inf,6.94167346347702,3.87482050102371e-12
QTL AF,2 - 8,2X,WT,2,1,CV,small_neg,R,0.0454204545454626,0.00754599282974136,Inf,6.01914891390367,1.75336511385679e-09
QTL AF,2 - 8,20X,Chr,2,2,CV,small_neg,R,0.164374999999982,0.00754599282974145,Inf,21.7830845733276,3.35692855827464e-105
QTL AF,2 - 8,2X,Chr,2,2,CV,small_neg,R,0.120752272727277,0.00754599282974144,Inf,16.0021716759853,1.23394647965892e-57
QTL AF,2 - 8,20X,Peri,2,2,CV,small_neg,R,0.114188636363645,0.00754599282974145,Inf,15.1323542097187,9.90862953136967e-52
QTL AF,2 - 8,2X,Peri,2,2,CV,small_neg,R,0.156202272727271,0.00754599282974164,Inf,20.70002930716,3.46159823114361e-95
QTL AF,2 - 8,20X,WT,2,2,CV,small_neg,R,0.160772727272736,0.00754599282974142,Inf,21.3057089902172,1.00494632290542e-100
QTL AF,2 - 8,2X,WT,2,2,CV,small_neg,R,0.135670454545453,0.00754599282974152,Inf,17.9791390750765,2.83866036710492e-72
QTL AF,2 - 8,20X,Chr,2,3,CV,small_neg,R,0.145499999999982,0.00754599282974107,Inf,19.2817569911439,7.64356219607214e-83
QTL AF,2 - 8,2X,Chr,2,3,CV,small_neg,R,0.146688636363643,0.00754599282974133,Inf,19.4392758744075,3.59199812155515e-84
QTL AF,2 - 8,20X,Peri,2,3,CV,small_neg,R,0.172729545454554,0.00754599282974141,Inf,22.8902345061562,5.81273774106812e-116
QTL AF,2 - 8,2X,Peri,2,3,CV,small_neg,R,0.205484090909088,0.00754599282974155,Inf,27.2308887041609,2.79891821531999e-163
QTL AF,2 - 8,20X,WT,2,3,CV,small_neg,R,0.176790909090919,0.00754599282974138,Inf,23.4284491225759,2.19268335415502e-121
QTL AF,2 - 8,2X,WT,2,3,CV,small_neg,R,0.161697727272724,0.00754599282974135,Inf,21.4282906068262,7.28043653939896e-102
QTL AF,2 - 8,20X,Chr,2,4,CV,small_neg,R,0.139645454545436,0.0075459928297416,Inf,18.5059087248322,1.85031855649129e-76
QTL AF,2 - 8,2X,Chr,2,4,CV,small_neg,R,0.133329545454551,0.00754599282974144,Inf,17.6689202418868,7.27765581372202e-70
QTL AF,2 - 8,20X,Peri,2,4,CV,small_neg,R,0.150313636363649,0.0075459928297415,Inf,19.9196632908539,2.74832641540527e-88
QTL AF,2 - 8,2X,Peri,2,4,CV,small_neg,R,0.136797727272722,0.00754599282974135,Inf,18.1285260083412,1.89778248909451e-73
QTL AF,2 - 8,20X,WT,2,4,CV,small_neg,R,0.154397727272734,0.00754599282974135,Inf,20.4608897406051,4.80534105001923e-93
QTL AF,2 - 8,2X,WT,2,4,CV,small_neg,R,0.127815909090907,0.00754599282974125,Inf,16.9382494755551,2.3501448928173e-64
QTL AF,2 - 8,20X,Chr,2,5,CV,small_neg,R,0.166579545454508,0.00754599282974155,Inf,22.0752324065239,5.46824585559745e-108
QTL AF,2 - 8,2X,Chr,2,5,CV,small_neg,R,0.174947727272736,0.00754599282974147,Inf,23.1841894393544,6.57445910736046e-119
QTL AF,2 - 8,20X,Peri,2,5,CV,small_neg,R,0.167754545454553,0.00754599282974154,Inf,22.2309441897917,1.72468689100524e-109
QTL AF,2 - 8,2X,Peri,2,5,CV,small_neg,R,0.192074999999997,0.00754599282974172,Inf,25.4539070383096,6.39028203638557e-143
QTL AF,2 - 8,20X,WT,2,5,CV,small_neg,R,0.158143181818191,0.00754599282974143,Inf,20.9572398737105,1.61165712616895e-97
QTL AF,2 - 8,2X,WT,2,5,CV,small_neg,R,0.156588636363633,0.00754599282974158,Inf,20.7512304738031,1.19493872879929e-95
QTL AF,2 - 8,20X,Chr,2,2,GW,small_neg,R,0.114638636363643,0.00754599282974141,Inf,15.1919885096911,3.99610831218674e-52
QTL AF,2 - 8,2X,Chr,2,2,GW,small_neg,R,0.111234090909092,0.00754599282974128,Inf,14.7408158765644,3.52500300605419e-49
QTL AF,2 - 8,20X,Peri,2,2,GW,small_neg,R,0.114170454545452,0.00754599282974131,Inf,15.1299447430519,1.02781668776775e-51
QTL AF,2 - 8,2X,Peri,2,2,GW,small_neg,R,0.107234090909091,0.00754599282974135,Inf,14.210733210141,7.85982397783857e-46
QTL AF,2 - 8,20X,WT,2,2,GW,small_neg,R,0.114209090909088,0.0075459928297413,Inf,15.1350648597163,9.50869150123401e-52
QTL AF,2 - 8,2X,WT,2,2,GW,small_neg,R,0.10590909090909,0.00754599282974173,Inf,14.0351433268875,9.50041664463874e-45
QTL AF,2 - 8,20X,Chr,2,3,GW,small_neg,R,0.11673636363637,0.00754599282974152,Inf,15.4699807262299,5.53236112350893e-54
QTL AF,2 - 8,2X,Chr,2,3,GW,small_neg,R,0.15096590909091,0.00754599282974152,Inf,20.0061029074793,4.87287796813102e-89
QTL AF,2 - 8,20X,Peri,2,3,GW,small_neg,R,0.140179545454542,0.00754599282974179,Inf,18.5766868081346,4.96210456624205e-77
QTL AF,2 - 8,2X,Peri,2,3,GW,small_neg,R,0.142131818181818,0.0075459928297417,Inf,18.8354032913497,3.8716665633501e-79
QTL AF,2 - 8,20X,WT,2,3,GW,small_neg,R,0.130097727272724,0.0075459928297417,Inf,17.2406375420817,1.31577738631465e-66
QTL AF,2 - 8,2X,WT,2,3,GW,small_neg,R,0.129379545454545,0.00754599282974144,Inf,17.145463608793,6.79547324377063e-66
QTL AF,2 - 8,20X,Chr,2,4,GW,small_neg,R,0.158163636363642,0.00754599282974141,Inf,20.9599505237089,1.52245285291136e-97
QTL AF,2 - 8,2X,Chr,2,4,GW,small_neg,R,0.139313636363638,0.00754599282974139,Inf,18.4619359581889,4.18084035817324e-76
QTL AF,2 - 8,20X,Peri,2,4,GW,small_neg,R,0.123929545454543,0.00754599282974146,Inf,16.423225975791,1.30443263737859e-60
QTL AF,2 - 8,2X,Peri,2,4,GW,small_neg,R,0.129684090909091,0.00754599282974097,Inf,17.1858221754423,3.39105308147657e-66
QTL AF,2 - 8,20X,WT,2,4,GW,small_neg,R,0.140795454545452,0.00754599282974135,Inf,18.6583074914316,1.08101235507226e-77
QTL AF,2 - 8,2X,WT,2,4,GW,small_neg,R,0.139988636363636,0.00754599282974068,Inf,18.5513874081492,7.94739323488112e-77
QTL AF,2 - 8,20X,Chr,2,5,GW,small_neg,R,0.109415909090917,0.00754599282974152,Inf,14.4998692100089,1.21380952237768e-47
QTL AF,2 - 8,2X,Chr,2,5,GW,small_neg,R,0.143268181818183,0.00754599282974153,Inf,18.9859949579478,2.2267809577689e-80
QTL AF,2 - 8,20X,Peri,2,5,GW,small_neg,R,0.149040909090906,0.00754599282974147,Inf,19.7510006242627,7.86441021711764e-87
QTL AF,2 - 8,2X,Peri,2,5,GW,small_neg,R,0.141972727272726,0.00754599282974152,Inf,18.8143204580264,5.76427962427038e-79
QTL AF,2 - 8,20X,WT,2,5,GW,small_neg,R,0.156009090909088,0.00754599282974157,Inf,20.6744287238385,5.88594507907387e-95
QTL AF,2 - 8,2X,WT,2,5,GW,small_neg,R,0.115822727272727,0.00754599282974164,Inf,15.3489050262843,3.60215086894905e-53
