response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic gain,1 - 4,GW,20X,WT,200,2,DV,-1.98822591166266,0.134862247914552,Inf,-14.7426425290077,0
Genetic gain,1 - 5,GW,20X,WT,200,2,DV,-1.35192870095913,0.134862247914552,Inf,-10.0245155472694,3.83026943495679e-14
Genetic gain,2 - 3,GW,20X,WT,200,2,DV,-0.934430874795493,0.13486224791455,Inf,-6.92878021273647,4.24789092789979e-11
Genetic gain,2 - 4,GW,20X,WT,200,2,DV,-1.13385501790064,0.134862247914551,Inf,-8.40750495734773,5.12923037376822e-14
Genetic gain,2 - 5,GW,20X,WT,200,2,DV,-0.497557807197107,0.13486224791455,Inf,-3.68937797560933,0.00209563833530257
Genetic gain,3 - 5,GW,20X,WT,200,2,DV,0.436873067598386,0.134862247914549,Inf,3.23940223712713,0.010524879248181
Genetic gain,4 - 5,GW,20X,WT,200,2,DV,0.636297210703535,0.134862247914551,Inf,4.71812698173841,2.34728199427492e-05
Genetic gain,1 - 2,CV,2X,WT,200,2,DV,-0.944133573595883,0.134862247914551,Inf,-7.00072546762005,2.54977150504487e-11
Genetic gain,1 - 3,CV,2X,WT,200,2,DV,-2.46923442550412,0.13486224791455,Inf,-18.3093079322588,0
Genetic gain,1 - 4,CV,2X,WT,200,2,DV,-2.03213663558215,0.134862247914551,Inf,-15.068239385048,0
Genetic gain,1 - 5,CV,2X,WT,200,2,DV,-2.00400281867931,0.134862247914551,Inf,-14.8596278770991,0
Genetic gain,2 - 3,CV,2X,WT,200,2,DV,-1.52510085190824,0.13486224791455,Inf,-11.3085824646387,6.66133814775094e-15
Genetic gain,2 - 4,CV,2X,WT,200,2,DV,-1.08800306198627,0.13486224791455,Inf,-8.06751391742807,7.03881397612349e-14
Genetic gain,2 - 5,CV,2X,WT,200,2,DV,-1.05986924508343,0.13486224791455,Inf,-7.85890240947913,1.12465592394528e-13
Genetic gain,3 - 4,CV,2X,WT,200,2,DV,0.437097789921971,0.13486224791455,Inf,3.24106854721064,0.0104664744569214
Genetic gain,3 - 5,CV,2X,WT,200,2,DV,0.465231606824813,0.134862247914549,Inf,3.44968005515963,0.00508924656496412
Genetic gain,1 - 2,GW,2X,WT,200,2,DV,-0.71450148702063,0.13486224791455,Inf,-5.29800962144236,1.16504118474747e-06
Genetic gain,1 - 3,GW,2X,WT,200,2,DV,-1.88142730338973,0.13486224791455,Inf,-13.9507336744218,0
