response,contrast,Matrix,Recombination,Map_type,QTL,H2,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,3 - 5,CV,2X,Peri,200,2,med_neg,DV,0.0240768844271048,0.00754599282974135,Inf,3.19068477407102,0.0123673065340399
QTL AF,4 - 5,CV,2X,Peri,200,2,med_neg,DV,0.0392228294788807,0.00754599282974145,Inf,5.1978355087073,2.00441058806344e-06
QTL AF,1 - 4,GW,2X,Peri,200,2,med_neg,DV,-0.0217348895716964,0.00754599282974155,Inf,-2.88032205464484,0.0324349588845246
QTL AF,2 - 5,GW,2X,Peri,200,2,med_neg,DV,0.0207137817956243,0.00754599282974155,Inf,2.74500417148339,0.0476806493785869
QTL AF,4 - 5,GW,2X,Peri,200,2,med_neg,DV,0.0290756966958942,0.00754599282974173,Inf,3.85313070816811,0.00110329470698678
QTL AF,1 - 4,CV,20X,WT,200,2,med_neg,DV,-0.0248895662855585,0.00754599282974143,Inf,-3.29838191569172,0.00862692771347939
QTL AF,2 - 5,CV,20X,WT,200,2,med_neg,DV,0.0279121914562429,0.00754599282974146,Inf,3.69894221821031,0.00202014885632162
QTL AF,3 - 5,CV,20X,WT,200,2,med_neg,DV,0.0252656634300445,0.00754599282974138,Inf,3.34822255998757,0.00727051956979041
QTL AF,4 - 5,CV,20X,WT,200,2,med_neg,DV,0.0395202108321317,0.00754599282974146,Inf,5.23724468387624,1.62104708256727e-06
QTL AF,1 - 4,GW,20X,WT,200,2,med_neg,DV,-0.0228033048123244,0.00754599282974152,Inf,-3.02190915454467,0.0211812880675104
QTL AF,4 - 5,GW,20X,WT,200,2,med_neg,DV,0.0293291973672408,0.00754599282974155,Inf,3.88672478612007,0.000963848036079074
QTL AF,1 - 4,CV,2X,WT,200,2,med_neg,DV,-0.0238050354597207,0.00754599282974135,Inf,-3.15465916769717,0.0139102411891057
QTL AF,2 - 5,CV,2X,WT,200,2,med_neg,DV,0.0274669138748796,0.00754599282974146,Inf,3.63993373630341,0.0025293374257388
QTL AF,3 - 5,CV,2X,WT,200,2,med_neg,DV,0.0253528819424756,0.00754599282974146,Inf,3.35978081539527,0.00698499798446828
QTL AF,4 - 5,CV,2X,WT,200,2,med_neg,DV,0.03810065339362,0.00754599282974143,Inf,5.04912398583946,4.40417283376071e-06
QTL AF,1 - 4,GW,2X,WT,200,2,med_neg,DV,-0.0263572588088685,0.00754599282974136,Inf,-3.49288150725316,0.00435714293335865
QTL AF,3 - 5,GW,2X,WT,200,2,med_neg,DV,0.0208415958019138,0.0075459928297415,Inf,2.76194216879846,0.0454897570742983
QTL AF,4 - 5,GW,2X,WT,200,2,med_neg,DV,0.0314544352541639,0.00754599282974143,Inf,4.1683627275911,0.000296417983669306
QTL AF,1 - 2,CV,20X,Chr,2,8,med_neg,DV,0.139488750000019,0.0075459928297419,Inf,18.4851421340126,0
QTL AF,1 - 3,CV,20X,Chr,2,8,med_neg,DV,0.199865000000027,0.00754599282974186,Inf,26.4862430311723,0
QTL AF,1 - 4,CV,20X,Chr,2,8,med_neg,DV,0.109562499999996,0.00754599282974196,Inf,14.5192955349976,0
QTL AF,1 - 5,CV,20X,Chr,2,8,med_neg,DV,0.253736250000008,0.00754599282974204,Inf,33.6252969920569,0
QTL AF,2 - 3,CV,20X,Chr,2,8,med_neg,DV,0.060376250000008,0.00754599282974161,Inf,8.00110089715993,7.93809462606987e-14
QTL AF,2 - 4,CV,20X,Chr,2,8,med_neg,DV,-0.0299262500000225,0.0075459928297416,Inf,-3.96584659901503,0.000697852916946684
QTL AF,2 - 5,CV,20X,Chr,2,8,med_neg,DV,0.114247499999989,0.00754599282974163,Inf,15.1401548580455,0
QTL AF,3 - 4,CV,20X,Chr,2,8,med_neg,DV,-0.0903025000000305,0.00754599282974155,Inf,-11.9669474961751,0
QTL AF,3 - 5,CV,20X,Chr,2,8,med_neg,DV,0.0538712499999811,0.00754599282974159,Inf,7.1390539608856,9.43245481721533e-12
QTL AF,4 - 5,CV,20X,Chr,2,8,med_neg,DV,0.144173750000012,0.00754599282974158,Inf,19.1060014570606,0
QTL AF,1 - 2,GW,20X,Chr,2,8,med_neg,DV,0.128625000000035,0.00754599282974134,Inf,17.0454707421772,0
QTL AF,1 - 3,GW,20X,Chr,2,8,med_neg,DV,0.178406250000038,0.00754599282974129,Inf,23.6425151766483,0
QTL AF,1 - 4,GW,20X,Chr,2,8,med_neg,DV,0.102706250000041,0.00754599282974128,Inf,13.6107007145888,0
QTL AF,1 - 5,GW,20X,Chr,2,8,med_neg,DV,0.206087500000049,0.00754599282974128,Inf,27.310852879132,0
QTL AF,2 - 3,GW,20X,Chr,2,8,med_neg,DV,0.0497812500000028,0.00754599282974153,Inf,6.59704443447078,4.19339785118211e-10
QTL AF,2 - 4,GW,20X,Chr,2,8,med_neg,DV,-0.0259187499999937,0.00754599282974146,Inf,-3.43477002758851,0.00536694529212911
QTL AF,2 - 5,GW,20X,Chr,2,8,med_neg,DV,0.0774625000000134,0.00754599282974149,Inf,10.2653821369543,5.57331958361829e-14
QTL AF,3 - 4,GW,20X,Chr,2,8,med_neg,DV,-0.0756999999999966,0.00754599282974145,Inf,-10.0318144620594,3.76365605347928e-14
QTL AF,3 - 5,GW,20X,Chr,2,8,med_neg,DV,0.0276812500000106,0.00754599282974144,Inf,3.66833770248349,0.00227100215507159
QTL AF,4 - 5,GW,20X,Chr,2,8,med_neg,DV,0.103381250000007,0.00754599282974143,Inf,13.7001521645429,0
QTL AF,1 - 2,CV,2X,Chr,2,8,med_neg,DV,0.144057499999972,0.00754599282974156,Inf,19.0905959295625,0
QTL AF,1 - 3,CV,2X,Chr,2,8,med_neg,DV,0.201784999999972,0.00754599282974145,Inf,26.7406827110497,0
QTL AF,1 - 4,CV,2X,Chr,2,8,med_neg,DV,0.11041749999997,0.00754599282974146,Inf,14.6326007049431,0
QTL AF,1 - 5,CV,2X,Chr,2,8,med_neg,DV,0.25053624999997,0.00754599282974151,Inf,33.2012308589157,0
QTL AF,2 - 3,CV,2X,Chr,2,8,med_neg,DV,0.0577275000000005,0.00754599282974149,Inf,7.65008678148693,2.3081536681957e-13
QTL AF,2 - 4,CV,2X,Chr,2,8,med_neg,DV,-0.0336400000000013,0.00754599282974148,Inf,-4.45799522461961,8.09591498752704e-05
QTL AF,2 - 5,CV,2X,Chr,2,8,med_neg,DV,0.106478749999998,0.00754599282974151,Inf,14.1106349293531,0
QTL AF,3 - 4,CV,2X,Chr,2,8,med_neg,DV,-0.0913675000000018,0.00754599282974139,Inf,-12.1080820061067,0
QTL AF,3 - 5,CV,2X,Chr,2,8,med_neg,DV,0.0487512499999979,0.00754599282974145,Inf,6.46054814786622,1.04283381929804e-09
QTL AF,4 - 5,CV,2X,Chr,2,8,med_neg,DV,0.14011875,0.0075459928297414,Inf,18.5686301539729,0
QTL AF,1 - 2,GW,2X,Chr,2,8,med_neg,DV,0.127987499999971,0.00754599282974145,Inf,16.9609888172072,0
QTL AF,1 - 3,GW,2X,Chr,2,8,med_neg,DV,0.173268749999971,0.00754599282974162,Inf,22.9616902519511,0
QTL AF,1 - 4,GW,2X,Chr,2,8,med_neg,DV,0.0997812499999708,0.00754599282974143,Inf,13.2230777647572,0
QTL AF,1 - 5,GW,2X,Chr,2,8,med_neg,DV,0.216381249999967,0.00754599282974147,Inf,28.674987490994,0
QTL AF,2 - 3,GW,2X,Chr,2,8,med_neg,DV,0.0452812500000002,0.0075459928297416,Inf,6.00070143474425,1.96236761285107e-08
QTL AF,2 - 4,GW,2X,Chr,2,8,med_neg,DV,-0.0282062499999998,0.00754599282974147,Inf,-3.73791105245009,0.00173791032520965
QTL AF,2 - 5,GW,2X,Chr,2,8,med_neg,DV,0.0883937499999967,0.00754599282974144,Inf,11.7139986737869,0
QTL AF,3 - 4,GW,2X,Chr,2,8,med_neg,DV,-0.0734875,0.00754599282974162,Inf,-9.73861248719425,5.71764857681956e-14
QTL AF,3 - 5,GW,2X,Chr,2,8,med_neg,DV,0.0431124999999965,0.00754599282974164,Inf,5.71329723904238,1.10571136691107e-07
QTL AF,4 - 5,GW,2X,Chr,2,8,med_neg,DV,0.116599999999996,0.00754599282974151,Inf,15.4519097262369,0
QTL AF,1 - 2,CV,20X,Peri,2,8,med_neg,DV,0.137671249999987,0.00754599282974129,Inf,18.2442858224538,0
QTL AF,1 - 3,CV,20X,Peri,2,8,med_neg,DV,0.205042499999988,0.00754599282974137,Inf,27.1723687825205,0
QTL AF,1 - 4,CV,20X,Peri,2,8,med_neg,DV,0.104919999999989,0.00754599282974129,Inf,13.9040683402805,0
QTL AF,1 - 5,CV,20X,Peri,2,8,med_neg,DV,0.232821249999989,0.00754599282974135,Inf,30.853627249997,0
QTL AF,2 - 3,CV,20X,Peri,2,8,med_neg,DV,0.0673712500000006,0.00754599282974145,Inf,8.92808296006675,3.54161144855425e-14
QTL AF,2 - 4,CV,20X,Peri,2,8,med_neg,DV,-0.0327512499999976,0.00754599282974137,Inf,-4.34021748217326,0.00013865970569682
QTL AF,2 - 5,CV,20X,Peri,2,8,med_neg,DV,0.0951500000000024,0.00754599282974147,Inf,12.6093414275431,0
QTL AF,3 - 4,CV,20X,Peri,2,8,med_neg,DV,-0.100122499999998,0.0075459928297414,Inf,-13.2683004422401,0
QTL AF,3 - 5,CV,20X,Peri,2,8,med_neg,DV,0.0277787500000018,0.00754599282974149,Inf,3.68125846747636,0.00216176857459527
QTL AF,4 - 5,CV,20X,Peri,2,8,med_neg,DV,0.12790125,0.00754599282974138,Inf,16.9495589097165,0
QTL AF,1 - 2,GW,20X,Peri,2,8,med_neg,DV,0.131065000000001,0.00754599282974149,Inf,17.3688211686906,0
QTL AF,1 - 3,GW,20X,Peri,2,8,med_neg,DV,0.171980000000001,0.00754599282974148,Inf,22.7909042428672,0
QTL AF,1 - 4,GW,20X,Peri,2,8,med_neg,DV,0.10131,0.0075459928297414,Inf,13.4256687338347,0
QTL AF,1 - 5,GW,20X,Peri,2,8,med_neg,DV,0.214084999999997,0.00754599282974145,Inf,28.3706869103044,0
QTL AF,2 - 3,GW,20X,Peri,2,8,med_neg,DV,0.0409149999999994,0.00754599282974161,Inf,5.42208307417653,5.86835593563428e-07
QTL AF,2 - 4,GW,20X,Peri,2,8,med_neg,DV,-0.0297550000000013,0.00754599282974157,Inf,-3.94315243485599,0.000766091857929308
QTL AF,2 - 5,GW,20X,Peri,2,8,med_neg,DV,0.0830199999999955,0.0075459928297416,Inf,11.0018657416135,3.66373598126302e-14
QTL AF,3 - 4,GW,20X,Peri,2,8,med_neg,DV,-0.0706700000000008,0.0075459928297415,Inf,-9.36523550903263,4.77395900588817e-14
QTL AF,3 - 5,GW,20X,Peri,2,8,med_neg,DV,0.042104999999996,0.00754599282974162,Inf,5.57978266743699,2.40145524577073e-07
QTL AF,4 - 5,GW,20X,Peri,2,8,med_neg,DV,0.112774999999997,0.00754599282974154,Inf,14.9450181764696,0
QTL AF,1 - 2,CV,2X,Peri,2,8,med_neg,DV,0.140158750000015,0.00754599282974146,Inf,18.573930980639,0
QTL AF,1 - 3,CV,2X,Peri,2,8,med_neg,DV,0.202257500000014,0.00754599282974145,Inf,26.8032987260265,0
QTL AF,1 - 4,CV,2X,Peri,2,8,med_neg,DV,0.109235000000014,0.00754599282974133,Inf,14.4758950166877,0
QTL AF,1 - 5,CV,2X,Peri,2,8,med_neg,DV,0.246227500000014,0.00754599282974144,Inf,32.630232436684,0
QTL AF,2 - 3,CV,2X,Peri,2,8,med_neg,DV,0.0620987499999994,0.00754599282974155,Inf,8.22936774538736,5.92859095149834e-14
QTL AF,2 - 4,CV,2X,Peri,2,8,med_neg,DV,-0.0309237500000008,0.00754599282974145,Inf,-4.09803596395152,0.000400986272340198
QTL AF,2 - 5,CV,2X,Peri,2,8,med_neg,DV,0.106068749999999,0.00754599282974152,Inf,14.0563014560448,0
QTL AF,3 - 4,CV,2X,Peri,2,8,med_neg,DV,-0.0930225000000001,0.00754599282974141,Inf,-12.327403709339,0
QTL AF,3 - 5,CV,2X,Peri,2,8,med_neg,DV,0.0439699999999999,0.00754599282974156,Inf,5.82693371065737,5.63595836666764e-08
QTL AF,4 - 5,CV,2X,Peri,2,8,med_neg,DV,0.1369925,0.00754599282974137,Inf,18.1543374199966,0
QTL AF,1 - 2,GW,2X,Peri,2,8,med_neg,DV,0.129462500000003,0.00754599282974169,Inf,17.1564568004545,0
QTL AF,1 - 3,GW,2X,Peri,2,8,med_neg,DV,0.182555000000002,0.00754599282974175,Inf,24.1923102922229,0
QTL AF,1 - 4,GW,2X,Peri,2,8,med_neg,DV,0.0943112500000023,0.00754599282974141,Inf,12.4981897184276,0
QTL AF,1 - 5,GW,2X,Peri,2,8,med_neg,DV,0.221727500000003,0.00754599282974144,Inf,29.3834761048402,0
QTL AF,2 - 3,GW,2X,Peri,2,8,med_neg,DV,0.0530924999999991,0.00754599282974228,Inf,7.03585349176807,1.98389082939343e-11
QTL AF,2 - 4,GW,2X,Peri,2,8,med_neg,DV,-0.0351512500000003,0.00754599282974171,Inf,-4.65826708202736,3.13989684275207e-05
QTL AF,2 - 5,GW,2X,Peri,2,8,med_neg,DV,0.0922650000000004,0.00754599282974176,Inf,12.2270193043846,0
QTL AF,3 - 4,GW,2X,Peri,2,8,med_neg,DV,-0.0882437499999994,0.0075459928297416,Inf,-11.6941205737961,0
QTL AF,3 - 5,GW,2X,Peri,2,8,med_neg,DV,0.0391725000000013,0.00754599282974192,Inf,5.19116581261594,2.07741551661034e-06
QTL AF,4 - 5,GW,2X,Peri,2,8,med_neg,DV,0.127416250000001,0.00754599282974152,Inf,16.8852863864125,0
QTL AF,1 - 2,CV,20X,WT,2,8,med_neg,DV,0.138584999999996,0.00754599282974133,Inf,18.3653765815659,0
QTL AF,1 - 3,CV,20X,WT,2,8,med_neg,DV,0.207067499999993,0.00754599282974137,Inf,27.440723132398,0
QTL AF,1 - 4,CV,20X,WT,2,8,med_neg,DV,0.110756249999996,0.00754599282974128,Inf,14.6774920807596,0
QTL AF,1 - 5,CV,20X,WT,2,8,med_neg,DV,0.232267499999996,0.00754599282974129,Inf,30.7802439308651,0
QTL AF,2 - 3,CV,20X,WT,2,8,med_neg,DV,0.0684824999999976,0.00754599282974144,Inf,9.07534655083208,6.49480469405717e-14
QTL AF,2 - 4,CV,20X,WT,2,8,med_neg,DV,-0.0278287499999993,0.00754599282974138,Inf,-3.68788450080637,0.00210765956686543
QTL AF,2 - 5,CV,20X,WT,2,8,med_neg,DV,0.0936825000000005,0.0075459928297414,Inf,12.414867349299,0
QTL AF,3 - 4,CV,20X,WT,2,8,med_neg,DV,-0.0963112499999969,0.00754599282974139,Inf,-12.7632310516385,0
QTL AF,3 - 5,CV,20X,WT,2,8,med_neg,DV,0.0252000000000028,0.00754599282974145,Inf,3.33952079846679,0.0074924219492839
QTL AF,4 - 5,CV,20X,WT,2,8,med_neg,DV,0.12151125,0.00754599282974138,Inf,16.1027518501054,0
QTL AF,1 - 2,GW,20X,WT,2,8,med_neg,DV,0.133457500000001,0.00754599282974153,Inf,17.6858768635448,0
QTL AF,1 - 3,GW,20X,WT,2,8,med_neg,DV,0.178783750000001,0.00754599282974148,Inf,23.6925417282866,0
QTL AF,1 - 4,GW,20X,WT,2,8,med_neg,DV,0.10224,0.00754599282974147,Inf,13.548912953778,0
QTL AF,1 - 5,GW,20X,WT,2,8,med_neg,DV,0.217147499999999,0.00754599282974147,Inf,28.776531451785,0
QTL AF,2 - 3,GW,20X,WT,2,8,med_neg,DV,0.0453262500000007,0.0075459928297416,Inf,6.00666486474158,1.89159331531741e-08
QTL AF,2 - 4,GW,20X,WT,2,8,med_neg,DV,-0.0312175000000003,0.00754599282974152,Inf,-4.13696390976688,0.000339442699331505
QTL AF,2 - 5,GW,20X,WT,2,8,med_neg,DV,0.0836899999999985,0.00754599282974145,Inf,11.0906545882401,2.22044604925031e-14
QTL AF,3 - 4,GW,20X,WT,2,8,med_neg,DV,-0.076543750000001,0.00754599282974146,Inf,-10.1436287745086,4.84057238736568e-14
QTL AF,3 - 5,GW,20X,WT,2,8,med_neg,DV,0.0383637499999979,0.00754599282974145,Inf,5.08398972349836,3.66913494187493e-06
QTL AF,4 - 5,GW,20X,WT,2,8,med_neg,DV,0.114907499999999,0.00754599282974144,Inf,15.227618498007,0
QTL AF,1 - 2,CV,2X,WT,2,8,med_neg,DV,0.13860375000001,0.00754599282974143,Inf,18.3678613440664,0
QTL AF,1 - 3,CV,2X,WT,2,8,med_neg,DV,0.19526125000001,0.00754599282974138,Inf,25.8761510122853,0
QTL AF,1 - 4,CV,2X,WT,2,8,med_neg,DV,0.101332500000009,0.00754599282974131,Inf,13.4286504488347,0
QTL AF,1 - 5,CV,2X,WT,2,8,med_neg,DV,0.234668750000009,0.00754599282974146,Inf,31.0984591815533,0
QTL AF,2 - 3,CV,2X,WT,2,8,med_neg,DV,0.0566574999999998,0.00754599282974137,Inf,7.50828966821874,6.30717700289551e-13
QTL AF,2 - 4,CV,2X,WT,2,8,med_neg,DV,-0.0372712500000008,0.00754599282974136,Inf,-4.93921089523196,7.77015034214568e-06
QTL AF,2 - 5,CV,2X,WT,2,8,med_neg,DV,0.0960649999999989,0.00754599282974139,Inf,12.7305978374871,0
QTL AF,3 - 4,CV,2X,WT,2,8,med_neg,DV,-0.0939287500000006,0.00754599282974118,Inf,-12.447500563451,0
QTL AF,3 - 5,CV,2X,WT,2,8,med_neg,DV,0.0394074999999991,0.00754599282974129,Inf,5.22230816926845,1.75717684536281e-06
QTL AF,4 - 5,CV,2X,WT,2,8,med_neg,DV,0.13333625,0.00754599282974128,Inf,17.6698087327193,0
QTL AF,1 - 2,GW,2X,WT,2,8,med_neg,DV,0.131703750000001,0.00754599282974145,Inf,17.453468744485,0
QTL AF,1 - 3,GW,2X,WT,2,8,med_neg,DV,0.18726375,0.00754599282974141,Inf,24.8163169811039,0
QTL AF,1 - 4,GW,2X,WT,2,8,med_neg,DV,0.10632125,0.00754599282974133,Inf,14.0897629243632,0
QTL AF,1 - 5,GW,2X,WT,2,8,med_neg,DV,0.212952500000001,0.00754599282974159,Inf,28.2206072553733,0
QTL AF,2 - 3,GW,2X,WT,2,8,med_neg,DV,0.055559999999999,0.00754599282974158,Inf,7.36284823661854,1.83353332516845e-12
QTL AF,2 - 4,GW,2X,WT,2,8,med_neg,DV,-0.0253825000000006,0.00754599282974165,Inf,-3.36370582012197,0.00689038049767832
QTL AF,2 - 5,GW,2X,WT,2,8,med_neg,DV,0.0812487499999999,0.00754599282974149,Inf,10.7671385108887,4.34097202628436e-14
QTL AF,3 - 4,GW,2X,WT,2,8,med_neg,DV,-0.0809424999999996,0.00754599282974155,Inf,-10.7265540567406,5.01820807130571e-14
QTL AF,3 - 5,GW,2X,WT,2,8,med_neg,DV,0.0256887500000009,0.00754599282974152,Inf,3.40429027427009,0.00597813624762156
QTL AF,4 - 5,GW,2X,WT,2,8,med_neg,DV,0.10663125,0.00754599282974139,Inf,14.130844331011,0
QTL AF,1 - 4,CV,20X,Chr,200,8,med_neg,DV,-0.0260187065333092,0.00754599282974141,Inf,-3.44801633401509,0.00511956885856735
QTL AF,2 - 5,CV,20X,Chr,200,8,med_neg,DV,0.0246783015062915,0.00754599282974141,Inf,3.27038496631293,0.00948551827412392
QTL AF,3 - 4,CV,20X,Chr,200,8,med_neg,DV,-0.0208958400517094,0.00754599282974149,Inf,-2.7691306529409,0.0445860360293884
QTL AF,4 - 5,CV,20X,Chr,200,8,med_neg,DV,0.0388240722331785,0.00754599282974147,Inf,5.14499193269293,2.6580248805308e-06
QTL AF,1 - 4,GW,20X,Chr,200,8,med_neg,DV,-0.0219047332622703,0.00754599282974136,Inf,-2.90282985373855,0.0303579265482898
QTL AF,4 - 5,GW,20X,Chr,200,8,med_neg,DV,0.0292239273632132,0.0075459928297415,Inf,3.87277433501276,0.00101962430108848
QTL AF,1 - 4,CV,2X,Chr,200,8,med_neg,DV,-0.027043073909138,0.00754599282974134,Inf,-3.58376618150921,0.00312191789827376
QTL AF,2 - 5,CV,2X,Chr,200,8,med_neg,DV,0.0210765444655192,0.00754599282974133,Inf,2.79307772231765,0.0416845169880135
QTL AF,4 - 5,CV,2X,Chr,200,8,med_neg,DV,0.0369722397168761,0.0075459928297413,Inf,4.89958585319032,9.50694183010636e-06
QTL AF,1 - 4,GW,2X,Chr,200,8,med_neg,DV,-0.0242642904700887,0.00754599282974137,Inf,-3.21551994781319,0.0113947748967087
QTL AF,4 - 5,GW,2X,Chr,200,8,med_neg,DV,0.0332888172028337,0.00754599282974144,Inf,4.41145624623849,0.000100308000622995
QTL AF,1 - 4,CV,20X,Peri,200,8,med_neg,DV,-0.0271287977024241,0.00754599282974131,Inf,-3.59512635573947,0.0029926194221469
QTL AF,2 - 5,CV,20X,Peri,200,8,med_neg,DV,0.0246224873849016,0.00754599282974134,Inf,3.26298844174036,0.00972486468704203
QTL AF,3 - 4,CV,20X,Peri,200,8,med_neg,DV,-0.022076630021511,0.00754599282974146,Inf,-2.92560972686047,0.0283740651704126
QTL AF,4 - 5,CV,20X,Peri,200,8,med_neg,DV,0.0397202711873528,0.00754599282974129,Inf,5.26375681551166,1.40410701787719e-06
QTL AF,1 - 4,GW,20X,Peri,200,8,med_neg,DV,-0.0217961896821478,0.00754599282974161,Inf,-2.88844558614484,0.0316715814950055
QTL AF,4 - 5,GW,20X,Peri,200,8,med_neg,DV,0.0322097015972467,0.00754599282974183,Inf,4.26845112684114,0.000191132965265517
QTL AF,1 - 4,CV,2X,Peri,200,8,med_neg,DV,-0.0265835921183128,0.0075459928297412,Inf,-3.52287534829588,0.00390707484469444
QTL AF,2 - 5,CV,2X,Peri,200,8,med_neg,DV,0.0208696802815989,0.00754599282974122,Inf,2.7656639427677,0.0450199456478642
QTL AF,4 - 5,CV,2X,Peri,200,8,med_neg,DV,0.0368923666100122,0.00754599282974106,Inf,4.88900101582501,1.0030652907389e-05
QTL AF,1 - 4,GW,2X,Peri,200,8,med_neg,DV,-0.0247155566151374,0.00754599282974169,Inf,-3.27532203817154,0.00932872809258067
QTL AF,4 - 5,GW,2X,Peri,200,8,med_neg,DV,0.0343564917117604,0.00754599282974147,Inf,4.55294518387947,5.19315483158422e-05
QTL AF,1 - 4,CV,20X,WT,200,8,med_neg,DV,-0.0264514997954237,0.00754599282974146,Inf,-3.505370385613,0.00416425943338605
QTL AF,2 - 5,CV,20X,WT,200,8,med_neg,DV,0.0220089204494956,0.00754599282974135,Inf,2.91663680924144,0.0291416436468673
QTL AF,4 - 5,CV,20X,WT,200,8,med_neg,DV,0.0368608850582517,0.00754599282974145,Inf,4.88482905959965,1.02445969566434e-05
QTL AF,1 - 4,GW,20X,WT,200,8,med_neg,DV,-0.0232575094922662,0.00754599282974149,Inf,-3.08210066150606,0.0175482064120517
QTL AF,4 - 5,GW,20X,WT,200,8,med_neg,DV,0.0285590276941733,0.00754599282974168,Inf,3.78466138764552,0.00144775386519158
QTL AF,1 - 4,CV,2X,WT,200,8,med_neg,DV,-0.0275138682325574,0.00754599282974138,Inf,-3.64615615908296,0.00247052280117799
QTL AF,2 - 5,CV,2X,WT,200,8,med_neg,DV,0.0213733972432726,0.00754599282974137,Inf,2.8324168503093,0.0372671295634133
QTL AF,3 - 4,CV,2X,WT,200,8,med_neg,DV,-0.0211025555661698,0.00754599282974102,Inf,-2.79652473071513,0.0412803936444854
QTL AF,4 - 5,CV,2X,WT,200,8,med_neg,DV,0.0374525166933652,0.00754599282974118,Inf,4.96323247827017,6.87048394909517e-06
QTL AF,1 - 4,GW,2X,WT,200,8,med_neg,DV,-0.0245685052345115,0.00754599282974099,Inf,-3.25583469118599,0.00996151930482936
QTL AF,4 - 5,GW,2X,WT,200,8,med_neg,DV,0.0325197093834785,0.00754599282974128,Inf,4.30953356532588,0.000159156479322187
QTL AF,1 - 2,CV,20X,Chr,2,2,small_neg,DV,0.0489704545450469,0.00754599282974399,Inf,6.48959728029696,8.60352344922433e-10
QTL AF,1 - 3,CV,20X,Chr,2,2,small_neg,DV,0.0838886363632475,0.00754599282974263,Inf,11.1169780115082,1.88737914186277e-14
QTL AF,1 - 4,CV,20X,Chr,2,2,small_neg,DV,0.0792022727268768,0.0075459928297453,Inf,10.4959379784555,4.41868763800812e-14
QTL AF,1 - 5,CV,20X,Chr,2,2,small_neg,DV,0.132004545454102,0.00754599282974468,Inf,17.4933303585671,0
QTL AF,2 - 3,CV,20X,Chr,2,2,small_neg,DV,0.0349181818182006,0.00754599282974143,Inf,4.62738073121083,3.64333066015243e-05
QTL AF,2 - 4,CV,20X,Chr,2,2,small_neg,DV,0.0302318181818298,0.00754599282974196,Inf,4.00634069816147,0.000590048718984271
QTL AF,2 - 5,CV,20X,Chr,2,2,small_neg,DV,0.083034090909055,0.00754599282974201,Inf,11.0037330782746,3.5527136788005e-14
QTL AF,3 - 5,CV,20X,Chr,2,2,small_neg,DV,0.0481159090908544,0.00754599282974189,Inf,6.37635234706422,1.8126522505213e-09
QTL AF,4 - 5,CV,20X,Chr,2,2,small_neg,DV,0.0528022727272252,0.00754599282974235,Inf,6.99739238011283,2.61112242938566e-11
QTL AF,1 - 4,GW,20X,Chr,2,2,small_neg,DV,-0.025368181818039,0.00754599282974191,Inf,-3.36180836510372,0.00693597482117858
QTL AF,2 - 4,GW,20X,Chr,2,2,small_neg,DV,-0.020743181818177,0.00754599282974155,Inf,-2.74890028207029,0.0471689610778706
QTL AF,3 - 4,GW,20X,Chr,2,2,small_neg,DV,-0.0208795454545459,0.0075459928297415,Inf,-2.76697128206272,0.0448558945713449
QTL AF,4 - 5,GW,20X,Chr,2,2,small_neg,DV,0.0260045454545514,0.00754599282974168,Inf,3.44613969841813,0.00515396977299742
QTL AF,1 - 2,CV,2X,Chr,2,2,small_neg,DV,0.0504636363637535,0.00754599282974242,Inf,6.68747473027695,2.27033503108487e-10
QTL AF,1 - 3,CV,2X,Chr,2,2,small_neg,DV,0.0778977272728501,0.00754599282974251,Inf,10.3230587452742,4.96269692007445e-14
QTL AF,1 - 4,CV,2X,Chr,2,2,small_neg,DV,0.080597727272841,0.00754599282974262,Inf,10.6808645451085,4.89608353859694e-14
QTL AF,1 - 5,CV,2X,Chr,2,2,small_neg,DV,0.122052272727392,0.00754599282974248,Inf,16.1744485425858,0
QTL AF,2 - 3,CV,2X,Chr,2,2,small_neg,DV,0.0274340909090966,0.00754599282974144,Inf,3.63558401499788,0.00257121721556386
QTL AF,2 - 4,CV,2X,Chr,2,2,small_neg,DV,0.0301340909090875,0.00754599282974145,Inf,3.99338981483235,0.000622695817291019
QTL AF,2 - 5,CV,2X,Chr,2,2,small_neg,DV,0.071588636363638,0.00754599282974144,Inf,9.48697381231025,4.27435864480685e-14
QTL AF,3 - 5,CV,2X,Chr,2,2,small_neg,DV,0.0441545454545414,0.0075459928297415,Inf,5.85138979731233,4.86699066604146e-08
QTL AF,4 - 5,CV,2X,Chr,2,2,small_neg,DV,0.0414545454545505,0.00754599282974149,Inf,5.49358399747786,3.92550217775955e-07
QTL AF,1 - 2,CV,20X,Peri,2,2,small_neg,DV,0.0546454545453949,0.00754599282974091,Inf,7.24165206333374,4.46764847339409e-12
QTL AF,1 - 3,CV,20X,Peri,2,2,small_neg,DV,0.0837318181817557,0.00754599282974086,Inf,11.0961963615636,2.1094237467878e-14
QTL AF,1 - 4,CV,20X,Peri,2,2,small_neg,DV,0.0864386363635822,0.00754599282974091,Inf,11.4549057113999,0
QTL AF,1 - 5,CV,20X,Peri,2,2,small_neg,DV,0.117424999999941,0.00754599282974085,Inf,15.5612392761806,0
QTL AF,2 - 3,CV,20X,Peri,2,2,small_neg,DV,0.0290863636363609,0.00754599282974144,Inf,3.85454429822954,0.00109706570797996
